Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-12-23,2057,59,51,0.12,90,15.9,5.6,41.1,74.3,0.39,0.44,51,51,50,48,52
2019-12-23,2091,64,45,0.0,73,11.8,4.1,91.2,188.3,0.31,0.42,48,48,49,50,54
2019-12-23,2085,64,42,0.0,81,14.9,6.9,101.12,182.79,0.29,0.38,47,47,46,48,42
2019-12-23,2084,66,44,0.0,77,13.4,5.9,110.6,228.4,0.31,0.42,49,49,49,49,53
2019-12-23,2215,36,19,0.0,86,11.9,2.0,56.04,118.1,0.13,0.15,28,29,31,35,39
2019-12-23,2189,48,39,0.3,96,13.1,3.5,34.1,79.63,0.27,0.29,46,48,50,55,59
2019-12-23,2187,35,32,0.32,96,8.7,1.9,12.71,22.98,0.18,0.19,32,32,34,37,45
2019-12-23,2191,32,22,0.24,99,9.6,0.9,8.58,20.25,0.14,0.14,32,34,36,42,55
2019-12-23,2218,41,28,0.01,80,8.3,2.0,63.56,174.1,0.15,0.2,35,36,38,42,48
2019-12-23,2149,38,32,0.01,97,11.9,4.2,25.74,53.16,0.19,0.19,35,36,37,41,45
2019-12-23,2197,53,26,0.04,46,9.2,3.9,46.69,95.3,0.09,0.21,30,31,31,34,39
2019-12-23,2173,65,48,0.0,87,9.9,2.4,75.93,156.8,0.37,0.44,51,51,48,49,52
2019-12-23,2068,49,29,0.0,73,13.2,2.7,67.91,122.8,0.16,0.23,32,32,34,37,42
2019-12-23,2092,64,32,0.0,72,15.3,5.6,118.63,214.4,0.21,0.34,43,34,45,45,49
2019-12-23,2094,58,28,0.0,79,21.2,8.5,80.0,144.6,0.2,0.28,40,40,40,44,48
2019-12-23,2093,47,22,0.24,69,11.7,2.9,87.01,157.3,0.13,0.2,35,35,36,43,47
2019-12-23,2005,63,40,0.0,71,15.5,4.4,101.18,182.87,0.25,0.37,45,44,44,46,50
2019-12-23,2002,35,16,0.0,0,10.2,3.3,51.19,105.65,0.0,0.15,34,34,35,37,39
2019-12-23,2032,60,48,0.18,86,23.1,9.6,94.65,212.65,0.36,0.42,52,51,50,53,56
2019-12-23,2086,59,49,0.0,100,21.7,8.8,85.65,176.87,0.4,0.4,51,51,51,51,56
2019-12-23,2117,27,21,0.0,98,8.2,2.7,32.96,90.03,0.13,0.13,32,32,37,34,39
2019-12-23,2121,34,17,0.0,98,6.4,1.8,30.34,109.44,0.13,0.13,32,33,33,35,38
2019-12-23,2180,55,50,0.04,97,13.1,3.3,43.32,88.51,0.39,0.4,55,55,72,56,60
2019-12-23,2119,53,33,0.0,43,19.6,6.5,35.45,99.18,0.11,0.27,33,34,35,37,39
2019-12-23,2118,27,23,0.0,100,12.4,3.1,16.37,53.58,0.14,0.14,32,32,32,35,38
2019-12-23,2001,57,28,0.0,79,12.3,4.0,86.76,156.82,0.2,0.28,37,37,39,43,47
2019-12-23,2145,42,31,0.03,70,12.5,2.3,11.73,27.26,0.14,0.21,36,34,36,37,42
2019-12-23,2141,41,29,0.0,66,20.0,3.3,10.63,30.95,0.13,0.2,33,34,35,36,40
2019-12-23,2020,26,20,0.0,98,15.5,5.9,32.14,93.68,0.12,0.12,32,34,35,37,40
2019-12-23,2072,35,25,0.0,90,12.6,5.8,58.12,105.1,0.15,0.17,31,32,32,35,39
2019-12-23,2075,59,47,0.41,91,12.7,4.8,59.67,118.69,0.37,0.42,50,50,50,50,54
2019-12-23,2106,72,25,0.0,30,18.5,6.7,122.38,252.7,0.07,0.35,43,39,43,46,50
