Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-12-28,2057,64,47,0.95,92,15.8,2.9,44.34,80.1,0.42,0.46,53,53,52,49,50
2018-12-28,2091,54,40,0.01,75,12.1,4.6,115.58,238.7,0.24,0.32,51,52,52,53,54
2018-12-28,2085,56,35,0.0,80,15.6,7.0,102.6,185.48,0.26,0.32,51,51,51,51,46
2018-12-28,2084,56,37,0.0,80,13.7,6.2,118.63,245.0,0.26,0.32,51,52,52,64,54
2018-12-28,2215,24,2,0.08,68,13.9,2.9,113.97,232.7,0.06,0.09,29,31,33,36,39
2018-12-28,2189,43,34,0.0,65,20.7,4.5,150.08,306.5,0.15,0.23,37,40,45,54,60
2018-12-28,2187,34,19,0.0,45,27.8,10.8,125.82,227.4,0.06,0.15,30,30,34,39,46
2018-12-28,2191,28,13,0.0,54,9.3,2.4,107.09,193.6,0.05,0.1,33,36,38,43,55
2018-12-28,2218,46,32,0.0,43,9.5,2.4,81.77,167.0,0.1,0.23,35,36,38,42,47
2018-12-28,2149,32,23,0.0,53,27.4,14.9,127.9,264.1,0.07,0.15,32,33,35,42,46
2018-12-28,2197,14,-4,0.0,71,16.2,5.0,65.07,132.9,0.04,0.06,27,28,29,35,39
2018-12-28,2173,63,35,0.15,24,17.8,4.1,79.41,164.0,0.1,0.43,54,53,51,50,51
2018-12-28,2068,19,2,0.0,83,25.4,12.4,30.49,55.11,0.06,0.07,32,33,34,36,41
2018-12-28,2092,31,25,0.0,75,20.1,9.5,94.27,170.37,0.12,0.15,43,38,46,46,49
2018-12-28,2094,21,13,0.0,80,26.8,13.6,39.13,70.7,0.08,0.1,37,39,41,44,48
2018-12-28,2093,22,5,0.02,76,28.8,11.6,113.29,204.8,0.07,0.1,33,35,36,41,44
2018-12-28,2005,58,30,0.01,88,14.5,4.7,71.2,128.67,0.32,0.36,50,49,49,49,51
2018-12-28,2002,27,1,0.0,89,26.9,10.2,49.43,102.11,0.08,0.09,32,32,32,34,37
2018-12-28,2032,58,43,0.0,84,15.7,6.1,100.08,224.83,0.34,0.4,56,54,53,55,55
2018-12-28,2086,59,43,0.02,94,12.7,3.8,84.18,173.76,0.37,0.4,54,55,54,54,55
2018-12-28,2117,31,11,0.0,66,22.7,8.2,73.63,160.17,0.08,0.13,28,29,31,33,39
2018-12-28,2121,25,13,0.01,85,14.8,6.8,48.08,113.2,0.08,0.1,31,32,32,35,38
2018-12-28,2180,72,62,2.7,100,23.7,5.4,8.66,17.68,0.64,0.64,64,64,72,61,60
2018-12-28,2119,30,7,0.01,75,15.2,5.3,52.98,124.72,0.08,0.11,30,32,33,37,39
2018-12-28,2118,31,12,0.01,78,9.8,3.3,63.21,148.77,0.08,0.12,25,27,28,33,37
2018-12-28,2001,21,9,0.0,86,33.0,15.3,56.81,102.66,0.08,0.09,36,37,40,42,45
2018-12-28,2145,26,16,0.0,63,10.7,3.3,91.73,189.4,0.07,0.11,32,32,36,38,42
2018-12-28,2141,25,13,0.06,51,21.2,3.6,117.88,243.4,0.05,0.11,32,33,35,37,41
2018-12-28,2020,10,-12,0.0,81,25.7,8.4,68.58,161.48,0.04,0.05,31,32,33,35,39
2018-12-28,2072,14,-8,0.0,89,33.5,18.5,49.29,89.1,0.05,0.05,31,32,32,35,39
2018-12-28,2075,63,43,0.98,94,13.4,3.4,62.95,113.74,0.41,0.44,52,52,51,50,52
2018-12-28,2106,29,23,0.0,74,17.7,9.5,38.81,80.1,0.11,0.14,39,37,43,47,50
2018-12-28,2105,30,24,0.0,30,19.5,10.8,50.22,103.7,0.11,0.15,39,41,43,45,49
2018-12-28,2178,67,56,1.45,100,11.0,2.0,9.02,18.41,0.56,0.56,58,57,56,55,57
2018-12-28,2200,39,30,0.0,67,17.1,7.0,75.94,155.1,0.14,0.21,46,47,49,53,56
2018-12-28,2202,35,29,0.0,72,19.4,8.2,67.83,138.5,0.13,0.18,46,47,49,52,54
2018-12-28,2138,23,17,0.0,81,19.4,5.1,46.51,109.44,0.09,0.11,30,30,32,36,37
2018-12-28,2135,22,10,0.05,69,16.7,6.5,101.53,207.3,0.06,0.1,32,33,34,37,42
2018-12-28,2136,26,0,0.0,84,8.5,2.2,85.41,201.1,0.08,0.09,34,35,36,40,45
2018-12-28,2150,16,2,0.0,80,15.5,5.6,115.39,265.62,0.05,0.07,33,33,34,35,38
2018-12-28,2125,23,5,0.0,76,23.6,8.6,123.97,291.84,0.08,0.1,26,31,32,37,43
