Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-05-06,2057,79,54,0.0,73,22.4,2.5,276.88,500.5,0.44,0.66,73,72,71,67,62
2018-05-06,2091,88,59,0.16,61,24.5,3.3,275.41,568.7,0.42,0.82,70,70,70,67,63
2018-05-06,2085,87,60,0.0,62,16.4,3.7,245.61,443.96,0.45,0.84,69,69,67,63,52
2018-05-06,2084,88,60,0.0,61,20.1,4.7,299.68,618.8,0.45,0.84,66,67,66,62,60
2018-05-06,2215,69,42,0.0,31,20.0,5.5,324.28,662.1,0.14,0.49,53,54,49,44,43
2018-05-06,2189,85,69,0.0,48,19.4,5.5,209.95,428.7,0.4,0.87,76,76,75,71,69
2018-05-06,2187,82,53,0.0,14,16.7,4.8,296.34,535.6,0.09,0.75,70,70,66,62,58
2018-05-06,2191,72,41,0.0,32,14.6,2.5,310.45,561.2,0.13,0.48,62,60,59,57,57
2018-05-06,2218,69,51,0.0,46,7.1,2.3,312.78,638.7,0.23,0.53,64,63,61,57,53
2018-05-06,2149,85,56,0.0,15,19.3,4.4,301.07,621.7,0.1,0.75,68,65,66,61,59
2018-05-06,2197,77,35,0.0,54,16.3,5.1,245.78,501.8,0.24,0.53,58,57,56,53,50
2018-05-06,2173,92,62,0.02,83,9.0,1.7,300.67,620.9,0.77,0.95,70,69,66,64,60
2018-05-06,2068,80,54,0.0,48,16.4,3.1,302.17,546.2,0.28,0.66,56,54,53,48,44
2018-05-06,2092,90,60,0.0,45,21.7,5.4,321.49,581.19,0.36,0.9,63,58,61,59,56
2018-05-06,2094,85,56,0.0,47,17.3,6.9,280.98,507.9,0.36,0.82,65,62,61,55,51
2018-05-06,2093,84,52,0.0,42,17.8,6.0,261.89,473.4,0.28,0.76,63,61,61,55,50
2018-05-06,2005,80,57,0.12,81,23.8,3.4,201.73,364.7,0.51,0.66,64,63,62,60,56
2018-05-06,2002,78,48,0.0,41,17.8,4.2,296.78,612.77,0.22,0.65,39,40,36,34,34
2018-05-06,2032,85,61,0.0,66,15.8,3.6,269.3,604.89,0.5,0.85,75,74,72,69,64
2018-05-06,2086,86,60,0.0,68,15.9,2.8,331.58,684.6,0.5,0.84,69,69,67,65,62
2018-05-06,2117,76,44,0.0,44,18.2,5.8,321.07,698.48,0.22,0.58,58,58,59,48,43
2018-05-06,2121,78,41,0.0,50,19.8,6.0,295.53,695.74,0.27,0.63,61,58,56,50,46
2018-05-06,2180,86,61,0.0,68,16.2,2.8,267.95,547.17,0.5,0.83,81,80,79,77,84
2018-05-06,2119,74,44,0.42,57,33.1,10.4,267.87,630.65,0.27,0.54,57,54,52,48,45
2018-05-06,2118,79,39,0.0,44,17.4,5.0,305.42,719.0,0.21,0.61,64,60,57,50,44
2018-05-06,2001,85,47,0.0,59,21.4,5.4,274.28,495.69,0.34,0.72,58,55,52,46,50
2018-05-06,2145,75,39,0.0,29,9.7,1.6,162.71,336.0,0.13,0.54,52,54,50,48,47
2018-05-06,2141,74,52,0.0,15,16.5,2.5,273.05,563.9,0.08,0.61,62,61,59,55,53
2018-05-06,2020,81,42,0.0,41,17.1,5.4,261.94,616.84,0.22,0.67,49,47,44,41,38
2018-05-06,2072,77,50,0.0,42,20.3,8.0,306.12,553.3,0.23,0.66,56,54,53,46,41
2018-05-06,2075,79,54,0.02,77,24.7,2.8,297.21,537.24,0.44,0.63,69,69,68,65,62
2018-05-06,2106,90,48,0.0,22,20.5,7.5,322.53,666.1,0.14,0.85,79,74,77,72,68
2018-05-06,2105,92,49,0.0,20,21.5,6.9,342.31,707.0,0.15,0.89,77,75,73,69,65
2018-05-06,2178,83,57,0.0,72,16.1,2.7,297.99,608.5,0.47,0.74,75,74,73,71,67
2018-05-06,2200,89,50,0.0,47,12.7,2.3,327.45,668.6,0.3,0.85,70,70,70,69,68
2018-05-06,2202,94,48,0.0,51,13.4,3.4,308.38,629.7,0.35,0.91,68,68,67,65,62
2018-05-06,2138,77,58,0.0,16,17.4,4.3,266.99,628.48,0.1,0.67,61,63,60,57,55
2018-05-06,2135,79,51,0.0,24,21.2,6.3,293.92,600.2,0.16,0.71,60,59,56,52,48
2018-05-06,2136,80,47,0.0,49,22.8,3.7,276.76,651.51,0.27,0.64,54,55,51,49,47
2018-05-06,2150,71,51,0.0,27,26.6,6.8,295.4,679.9,0.13,0.53,48,48,47,45,42
2018-05-06,2125,77,39,0.0,40,22.0,6.4,255.15,600.67,0.16,0.54,60,62,60,54,51
2018-05-06,2130,75,44,0.0,20,22.6,6.3,264.6,622.9,0.11,0.59,58,57,58,54,52
2018-05-06,2128,77,39,0.0,43,25.4,6.3,242.67,501.1,0.18,0.55,62,62,61,58,54
2018-05-06,2126,79,44,0.0,39,20.3,4.0,258.12,607.73,0.18,0.61,60,57,54,51,48
2018-05-06,2181,83,57,0.0,67,17.9,6.2,314.68,642.6,0.46,0.78,72,72,71,71,71
2018-05-06,2165,82,47,0.0,21,19.9,6.7,249.11,586.42,0.11,0.71,62,61,60,55,50
2018-05-06,2160,76,45,0.0,27,25.3,6.2,292.01,679.78,0.14,0.61,60,57,55,51,50
2018-05-06,2164,83,46,0.0,24,27.6,7.6,221.1,520.52,0.13,0.68,65,67,65,59,56
2018-05-06,2166,74,47,0.0,18,17.0,6.2,242.35,564.19,0.09,0.57,60,59,56,52,50
2018-05-06,2127,82,49,0.0,40,22.0,6.5,233.6,482.4,0.22,0.67,60,60,59,55,53
2018-05-06,2155,80,46,0.0,32,16.0,3.6,251.15,591.2,0.16,0.61,66,62,60,54,51
2018-05-06,2140,83,51,0.0,18,14.2,4.3,277.39,652.88,0.11,0.73,66,65,65,59,58
2018-05-06,2129,82,43,0.0,39,30.3,9.0,225.13,529.99,0.18,0.63,64,63,61,57,54
2018-05-06,2133,79,45,0.0,39,24.2,6.4,260.0,530.9,0.19,0.6,59,58,55,52,49
2018-05-06,2134,74,47,0.0,28,18.1,6.1,258.69,534.1,0.14,0.57,62,59,56,51,50
2018-05-06,2056,79,55,0.01,77,13.1,0.7,206.33,372.97,0.47,0.67,64,65,64,56,59
2018-05-06,2137,82,51,0.0,31,23.4,7.0,258.98,609.56,0.18,0.67,61,60,59,55,51
2018-05-06,2157,74,31,0.0,43,23.4,5.1,259.74,611.38,0.14,0.46,48,49,47,45,44
2018-05-06,2132,79,51,0.0,26,19.3,5.5,261.51,615.6,0.14,0.65,69,66,66,60,56
2018-05-06,2159,92,56,0.0,18,17.6,3.7,240.82,566.92,0.14,0.91,79,76,75,70,67
2018-05-06,2154,83,48,0.0,34,16.7,3.4,238.85,556.09,0.19,0.66,65,63,61,57,53
2018-05-06,2158,82,54,0.0,18,22.9,6.0,255.57,601.69,0.12,0.73,70,67,65,62,60
2018-05-06,2163,85,53,0.0,19,26.6,8.7,243.03,572.05,0.13,0.82,73,72,69,66,60
2018-05-06,2139,74,45,0.0,22,22.0,6.4,241.33,568.18,0.11,0.56,61,61,58,52,49
2018-05-06,2018,77,41,0.0,60,19.3,5.2,252.85,451.9,0.28,0.56,63,63,59,55,51
2018-05-06,2179,79,55,0.0,76,7.9,1.3,284.81,514.8,0.46,0.67,68,65,64,63,59
2018-05-06,2115,82,55,0.0,67,18.9,4.4,299.14,540.6,0.42,0.72,70,70,70,67,65
2018-05-06,2026,93,59,0.0,13,20.7,5.1,308.62,557.8,0.13,1.05,85,82,80,76,73
