Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-09-23,2057,89,61,0.12,75,8.9,1.2,122.81,222.0,0.64,0.91,79,79,79,79,77
2019-09-23,2091,88,72,0.0,73,12.1,2.3,91.08,188.1,0.76,1.02,79,79,79,79,79
2019-09-23,2085,84,69,0.21,86,8.4,2.4,89.1,161.04,0.79,0.93,79,78,77,77,64
2019-09-23,2084,84,74,0.03,83,11.6,2.3,83.7,172.8,0.81,0.97,78,79,79,80,78
2019-09-23,2215,68,38,0.0,43,11.9,3.0,240.39,490.9,0.16,0.4,51,54,52,54,55
2019-09-23,2189,82,63,0.0,36,17.8,6.6,265.31,541.7,0.3,0.85,82,82,82,82,83
2019-09-23,2187,74,53,0.0,23,19.4,5.7,237.87,430.0,0.14,0.61,70,69,69,69,70
2019-09-23,2191,65,39,0.0,33,19.5,2.3,194.33,351.2,0.13,0.42,61,63,64,66,70
2019-09-23,2218,74,53,0.0,45,15.3,3.5,210.81,430.4,0.24,0.59,66,66,66,69,70
2019-09-23,2149,77,54,0.0,22,17.4,4.9,219.76,453.8,0.13,0.64,67,67,68,69,71
2019-09-23,2197,82,32,0.0,37,14.6,5.1,208.91,426.6,0.14,0.57,64,65,66,68,67
2019-09-23,2173,93,-55,0.19,83,11.5,1.3,83.14,155.4,0.72,0.88,75,77,59,59,76
2019-09-23,2068,80,52,0.0,70,9.9,3.4,210.05,379.7,0.43,0.67,67,68,69,69,65
2019-09-23,2092,84,60,0.14,77,12.5,5.0,251.21,454.09,0.59,0.81,74,65,75,74,74
2019-09-23,2094,81,52,0.01,81,15.9,5.7,206.44,373.1,0.49,0.66,67,68,68,70,68
2019-09-23,2093,84,52,0.0,65,20.2,4.5,222.39,402.0,0.42,0.73,68,69,69,70,70
2019-09-23,2005,84,61,0.04,73,15.4,3.2,146.45,264.74,0.63,0.88,77,75,75,75,73
2019-09-23,2002,76,52,0.08,13,14.5,3.5,209.73,433.09,0.1,0.58,63,63,63,63,62
2019-09-23,2032,91,71,0.0,64,15.7,4.0,144.91,325.51,0.69,1.12,84,83,82,83,80
2019-09-23,2086,94,70,0.0,76,12.4,2.5,174.0,359.26,0.78,1.08,78,78,78,76,76
2019-09-23,2117,67,46,0.0,49,33.9,14.6,162.59,353.74,0.23,0.5,61,60,62,59,59
2019-09-23,2121,75,49,0.0,56,25.5,7.8,177.87,418.72,0.3,0.59,59,60,60,61,62
