Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-05-26,2057,83,64,0.01,87,8.6,1.1,184.0,332.6,0.7,0.82,78,79,77,74,69
2018-05-26,2091,84,69,0.23,81,10.6,3.0,148.86,307.4,0.72,0.9,77,77,77,74,70
2018-05-26,2085,88,70,0.6,86,21.1,2.4,239.99,433.7,0.8,0.97,78,78,77,73,60
2018-05-26,2084,86,69,0.04,82,9.6,2.2,254.24,525.0,0.78,0.98,77,78,76,71,68
2018-05-26,2215,57,30,0.04,77,13.9,2.8,212.52,434.0,0.21,0.29,47,50,50,47,46
2018-05-26,2189,72,51,0.0,69,17.0,4.7,260.58,532.1,0.35,0.55,77,77,77,76,74
2018-05-26,2187,68,49,0.0,51,23.2,8.4,251.05,453.8,0.23,0.47,67,67,67,65,61
2018-05-26,2191,59,32,0.01,63,16.0,3.0,274.49,496.1,0.18,0.32,58,59,59,59,60
2018-05-26,2218,65,45,0.03,86,5.9,1.0,207.62,424.0,0.34,0.41,61,61,61,62,58
2018-05-26,2149,67,45,0.0,54,20.5,9.9,262.71,542.5,0.22,0.45,64,64,65,64,62
2018-05-26,2197,88,42,0.0,55,15.3,4.3,298.9,610.3,0.34,0.75,68,68,66,62,57
2018-05-26,2173,87,68,0.02,92,10.9,1.7,218.29,450.8,0.8,0.88,79,79,77,75,68
2018-05-26,2068,98,65,0.0,38,13.8,2.4,315.12,569.6,0.38,1.2,67,66,64,58,51
2018-05-26,2092,94,66,0.0,66,13.5,3.8,354.36,640.59,0.65,1.09,73,67,70,67,64
2018-05-26,2094,100,68,0.0,52,16.8,7.1,297.12,537.0,0.55,1.24,72,71,68,62,57
2018-05-26,2093,97,63,0.0,56,14.2,4.3,334.02,603.8,0.54,1.09,74,70,70,63,58
2018-05-26,2005,85,69,0.0,86,10.5,3.1,211.88,383.06,0.76,0.91,73,71,70,67,64
2018-05-26,2002,96,64,0.0,48,21.3,5.3,312.66,645.59,0.44,1.1,57,56,54,49,45
2018-05-26,2032,83,69,0.05,90,20.4,3.5,112.83,253.44,0.73,0.82,79,78,78,77,72
2018-05-26,2086,85,68,1.8,96,16.9,1.7,126.47,261.16,0.76,0.79,75,75,75,73,69
2018-05-26,2117,73,56,0.0,48,30.9,10.3,357.46,777.71,0.29,0.63,67,67,68,56,51
2018-05-26,2121,85,54,0.03,61,16.5,4.5,216.2,508.9,0.43,0.77,68,66,64,59,54
2018-05-26,2180,87,69,0.19,97,13.6,2.9,126.67,258.69,0.81,0.84,77,78,78,78,89
2018-05-26,2119,76,51,0.02,66,17.2,6.0,244.44,575.36,0.37,0.6,64,62,59,53,50
2018-05-26,2118,77,54,0.0,47,23.8,7.2,324.86,764.71,0.31,0.7,74,69,67,58,52
2018-05-26,2001,100,69,0.0,52,11.9,3.0,301.06,544.2,0.56,1.25,69,67,61,53,56
2018-05-26,2145,62,30,0.0,51,9.6,1.1,181.57,375.0,0.16,0.35,53,54,54,53,51
2018-05-26,2141,60,42,0.0,37,11.1,2.5,281.33,580.9,0.14,0.38,63,63,62,60,57
2018-05-26,2020,91,57,0.0,47,13.2,5.0,296.89,699.12,0.38,0.95,59,58,54,50,44
2018-05-26,2072,93,62,0.0,41,20.1,5.8,323.9,585.6,0.39,1.11,68,67,65,56,51
2018-05-26,2075,83,66,0.01,88,8.6,1.8,228.04,412.17,0.71,0.83,78,78,77,74,69
2018-05-26,2106,100,59,0.0,28,18.8,6.6,302.22,624.0,0.23,1.17,87,82,85,80,75
2018-05-26,2105,102,63,0.0,16,19.0,7.8,242.61,501.1,0.29,1.24,86,84,82,77,72
