Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-01-30,2057,37,22,0.01,51,14.1,2.9,142.39,257.4,0.08,0.16,33,36,39,43,47
2019-01-30,2091,37,27,0.0,57,14.0,3.8,130.54,269.6,0.1,0.18,40,41,43,47,51
2019-01-30,2085,30,22,0.0,55,20.2,7.1,147.65,266.83,0.08,0.14,37,37,41,46,42
2019-01-30,2084,35,24,0.0,55,17.3,5.3,160.48,331.4,0.09,0.16,39,40,42,64,50
2019-01-30,2215,48,24,0.0,71,7.8,2.2,152.91,312.2,0.13,0.2,31,32,33,35,37
2019-01-30,2189,65,47,0.0,59,13.4,4.4,156.64,319.9,0.26,0.45,55,55,54,55,57
2019-01-30,2187,54,33,0.0,63,10.4,3.3,144.38,261.0,0.17,0.28,41,41,41,40,42
2019-01-30,2191,48,23,0.0,73,4.8,0.7,119.26,215.6,0.14,0.2,34,35,37,41,51
2019-01-30,2218,57,49,0.0,43,6.4,1.6,85.66,174.9,0.16,0.38,47,46,46,45,44
2019-01-30,2149,57,38,0.0,56,13.4,4.6,149.29,308.3,0.17,0.33,41,41,42,42,44
2019-01-30,2197,46,-17,0.0,56,31.4,6.3,108.03,220.6,0.04,0.11,25,26,28,33,37
2019-01-30,2173,33,17,0.0,30,11.8,3.5,163.14,336.9,0.04,0.13,33,37,40,44,49
2019-01-30,2068,-1,-22,0.0,55,18.4,4.8,118.86,214.8,0.01,0.03,21,24,28,34,38
2019-01-30,2092,26,11,0.0,57,19.0,9.6,167.39,302.58,0.06,0.11,36,31,39,40,44
2019-01-30,2094,2,-8,0.0,72,18.7,6.8,60.17,108.8,0.03,0.04,33,35,36,40,44
