Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-01-20,2057,33,24,0.01,73,20.8,6.2,52.93,95.7,0.12,0.16,36,40,44,47,49
2019-01-20,2091,36,27,0.0,63,16.4,5.3,131.48,271.5,0.11,0.18,44,45,47,51,53
2019-01-20,2085,31,23,0.0,77,30.0,9.1,110.77,200.19,0.11,0.15,39,40,46,49,44
2019-01-20,2084,33,25,0.0,74,25.6,8.3,149.97,309.6,0.12,0.16,42,42,45,64,52
2019-01-20,2215,42,20,0.0,57,23.7,6.3,119.8,244.6,0.11,0.2,31,31,32,34,37
2019-01-20,2189,61,45,0.0,71,19.2,4.2,100.42,205.1,0.29,0.42,49,49,50,53,57
2019-01-20,2187,51,31,0.09,71,18.3,4.5,100.63,206.8,0.17,0.26,37,37,38,39,43
2019-01-20,2191,44,22,0.0,64,21.8,4.6,102.44,185.2,0.11,0.21,32,34,36,40,52
2019-01-20,2218,45,32,0.85,100,25.5,6.2,41.32,84.4,0.24,0.24,41,41,41,40,43
2019-01-20,2149,58,35,0.04,60,22.6,5.8,123.13,278.7,0.17,0.31,38,38,39,40,43
2019-01-20,2197,51,11,0.0,58,19.4,5.8,90.18,184.1,0.1,0.19,31,31,32,35,38
2019-01-20,2173,34,21,0.0,8,18.9,4.9,126.91,262.1,0.01,0.14,38,43,46,49,50
2019-01-20,2068,11,3,0.0,73,5.5,0.5,35.22,63.66,0.04,0.06,29,30,33,35,39
2019-01-20,2092,42,17,0.0,77,16.8,5.1,139.7,252.44,0.12,0.16,37,32,41,42,46
2019-01-20,2094,18,6,0.0,77,18.3,8.7,105.16,190.1,0.06,0.07,35,36,37,41,45
