Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-08-17,2057,92,63,0.0,74,10.4,2.7,284.1,513.6,0.65,0.99,87,88,86,83,78
2019-08-17,2091,96,73,0.0,73,10.2,2.9,254.76,526.1,0.76,1.2,83,83,83,82,79
2019-08-17,2085,92,72,0.0,73,8.2,2.5,247.48,447.27,0.81,1.15,82,82,80,78,64
2019-08-17,2084,95,74,0.0,69,8.0,2.3,283.33,585.0,0.81,1.23,84,85,84,82,78
2019-08-17,2215,86,47,0.0,30,16.1,3.6,340.79,695.9,0.19,0.76,66,68,64,59,57
2019-08-17,2189,122,72,0.0,24,17.6,4.4,338.54,691.3,0.34,1.44,99,98,94,91,87
2019-08-17,2187,92,67,0.0,16,15.3,5.0,316.92,572.9,0.16,1.1,89,87,83,79,73
2019-08-17,2191,85,49,0.0,27,14.9,1.9,320.23,578.8,0.16,0.71,74,74,74,72,70
2019-08-17,2218,88,68,0.0,24,14.5,3.2,283.11,578.1,0.23,0.96,89,85,83,79,72
2019-08-17,2149,96,67,0.0,16,13.9,4.8,311.0,642.2,0.16,1.12,83,82,81,77,75
2019-08-17,2197,90,43,0.0,40,45.7,10.8,149.94,306.2,0.23,0.79,72,75,77,76,71
2019-08-17,2173,109,70,0.0,83,6.4,1.4,287.92,588.0,1.02,1.36,83,81,32,32,77
