Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-12-17,2057,59,35,0.0,83,8.7,1.6,115.31,208.4,0.25,0.32,44,46,47,49,52
2018-12-17,2091,62,39,0.0,82,6.3,0.9,100.38,207.3,0.28,0.36,50,50,51,52,55
2018-12-17,2085,57,35,0.01,81,9.2,2.1,109.54,198.01,0.24,0.32,47,47,49,51,47
2018-12-17,2084,60,35,0.01,81,9.2,1.5,123.05,254.1,0.25,0.34,48,49,50,64,54
2018-12-17,2215,43,24,0.0,65,12.8,2.6,100.23,204.7,0.12,0.19,30,30,32,36,40
2018-12-17,2189,57,46,0.05,90,15.0,5.0,112.13,229.0,0.32,0.36,54,54,55,57,61
2018-12-17,2187,51,27,0.0,50,10.7,3.0,116.26,210.1,0.11,0.24,35,35,36,40,47
2018-12-17,2191,47,26,0.0,68,5.5,1.2,103.73,187.5,0.13,0.2,34,36,39,44,56
2018-12-17,2218,42,36,0.0,99,12.3,2.8,46.76,95.5,0.23,0.24,40,40,41,44,49
2018-12-17,2149,56,38,0.0,43,10.6,3.5,111.39,230.0,0.13,0.31,37,37,38,42,47
2018-12-17,2197,59,12,0.0,44,14.1,4.9,88.38,180.5,0.07,0.22,29,30,30,35,40
2018-12-17,2173,60,35,0.01,29,8.1,2.0,120.34,248.5,0.08,0.29,46,48,49,50,52
2018-12-17,2068,43,22,0.0,80,16.6,4.9,88.02,159.1,0.15,0.2,32,33,35,37,42
2018-12-17,2092,60,26,0.0,62,11.6,2.9,115.6,208.95,0.15,0.29,42,37,45,45,49
2018-12-17,2094,54,25,0.0,71,14.4,5.7,98.28,177.6,0.16,0.24,37,38,39,43,48
2018-12-17,2093,58,23,0.0,68,20.4,4.7,107.04,193.5,0.15,0.24,33,35,36,41,45
