Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-06-17,2057,91,67,1.78,78,42.7,1.7,286.36,517.5,0.73,0.99,87,87,86,80,74
2018-06-17,2091,93,76,0.0,66,15.0,4.9,282.92,584.3,0.76,1.2,84,83,83,79,75
2018-06-17,2085,94,78,0.0,63,10.3,3.4,274.3,495.73,0.79,1.29,89,88,85,79,65
2018-06-17,2084,94,76,0.0,67,10.2,3.1,294.95,609.0,0.8,1.24,84,83,83,125,72
2018-06-17,2215,61,37,0.0,48,20.0,5.8,348.03,710.7,0.17,0.37,63,64,60,54,52
2018-06-17,2189,80,52,0.0,69,15.2,6.0,329.96,673.7,0.41,0.64,86,86,86,83,79
2018-06-17,2187,76,56,0.0,29,20.9,8.1,338.98,612.7,0.18,0.66,80,80,78,75,68
2018-06-17,2191,64,39,0.0,41,16.1,3.3,359.99,650.6,0.14,0.4,70,70,71,69,66
2018-06-17,2218,69,53,0.0,54,8.6,1.8,264.41,539.9,0.29,0.54,75,74,73,70,63
2018-06-17,2149,78,52,0.0,25,17.9,6.4,353.95,730.9,0.14,0.64,77,76,77,73,71
2018-06-17,2197,65,50,0.02,84,22.7,11.2,144.7,295.5,0.41,0.49,69,70,71,72,66
2018-06-17,2173,94,72,0.18,90,19.0,2.1,249.61,515.4,0.94,1.08,84,84,81,79,73
2018-06-17,2068,87,71,0.0,66,21.8,6.7,240.2,434.2,0.69,1.04,73,72,71,65,58
2018-06-17,2092,94,79,0.0,60,20.4,7.5,331.24,598.74,0.71,1.22,80,74,77,74,70
2018-06-17,2094,93,73,0.05,62,26.6,12.2,281.22,508.3,0.69,1.17,74,75,72,67,62
2018-06-17,2093,94,70,0.01,64,26.8,10.5,274.97,497.0,0.65,1.07,78,75,75,70,65
2018-06-17,2005,92,69,0.0,75,12.1,2.4,235.4,425.52,0.83,1.15,80,78,77,74,69
2018-06-17,2002,89,69,0.26,81,17.0,6.6,208.54,430.66,0.76,0.96,65,64,62,58,54
2018-06-17,2032,92,74,0.0,78,27.3,4.1,281.41,632.21,0.83,1.09,89,88,86,83,77
2018-06-17,2086,93,72,0.42,86,12.4,1.2,296.5,612.26,0.87,1.06,78,78,77,74,72
2018-06-17,2117,60,46,0.0,80,15.0,6.0,176.24,383.5,0.32,0.42,61,61,62,58,56
2018-06-17,2121,67,51,0.01,75,14.6,4.1,206.32,485.64,0.36,0.5,64,64,63,63,60
2018-06-17,2180,89,73,0.0,95,17.0,3.2,222.93,455.2,1.01,1.07,80,80,80,79,89
2018-06-17,2119,55,46,0.05,95,15.6,7.0,81.17,191.06,0.35,0.37,55,55,56,56,55
2018-06-17,2118,64,47,0.0,73,15.6,5.1,194.41,457.6,0.34,0.49,64,63,62,61,57
2018-06-17,2001,91,74,0.18,70,30.2,6.6,206.24,372.83,0.77,1.12,76,74,69,60,63
2018-06-17,2145,67,39,0.0,27,14.0,3.3,201.84,416.8,0.13,0.5,61,62,60,60,56
2018-06-17,2141,68,51,0.0,19,21.5,4.0,377.84,780.3,0.1,0.53,75,73,72,69,65
2018-06-17,2020,71,57,0.01,75,16.6,6.8,132.16,311.22,0.41,0.56,60,60,59,56,50
2018-06-17,2072,88,65,0.64,73,24.2,9.2,188.2,340.1,0.69,0.96,74,73,72,64,58
2018-06-17,2075,93,67,1.22,78,32.2,1.9,321.67,581.35,0.72,0.99,82,82,81,77,72
2018-06-17,2106,81,65,0.1,79,22.2,9.4,203.55,420.3,0.6,0.79,77,77,83,84,81
2018-06-17,2105,81,64,0.32,30,23.0,8.7,186.98,386.1,0.61,0.78,77,79,81,81,77
2018-06-17,2178,82,70,1.51,96,23.4,1.5,122.08,249.3,0.84,0.88,81,81,81,80,76
2018-06-17,2200,95,72,0.25,57,22.2,4.4,238.5,487.0,0.59,1.1,82,82,82,80,78
2018-06-17,2202,94,76,0.0,51,21.2,7.3,314.54,642.3,0.62,1.25,85,84,81,77,72
2018-06-17,2138,78,57,0.0,52,21.9,8.9,251.91,593.03,0.31,0.67,73,74,73,71,69
2018-06-17,2135,85,52,0.0,40,32.0,10.1,291.54,595.4,0.27,0.75,75,74,70,65,59
2018-06-17,2136,87,54,0.04,56,21.9,6.1,306.85,722.42,0.36,0.77,68,67,63,58,55
2018-06-17,2150,71,50,0.34,66,27.4,5.5,222.98,513.23,0.32,0.51,56,56,56,54,51
2018-06-17,2125,79,55,0.0,40,33.8,12.4,381.02,896.84,0.24,0.71,81,81,76,68,59
2018-06-17,2130,75,55,0.0,61,30.4,12.8,264.53,622.67,0.33,0.61,72,71,71,69,64
2018-06-17,2128,76,57,0.0,42,32.0,13.5,340.9,696.1,0.27,0.7,78,75,74,71,64
2018-06-17,2126,85,61,0.0,36,21.7,6.6,289.26,680.92,0.27,0.81,80,75,72,67,59
2018-06-17,2181,89,70,0.02,83,22.9,2.3,249.0,508.47,0.81,1.01,79,80,79,71,71
2018-06-17,2165,85,48,0.0,32,30.2,9.4,324.18,763.23,0.19,0.71,73,71,73,69,61
2018-06-17,2160,76,44,0.04,59,31.9,6.6,272.23,633.73,0.25,0.48,66,65,64,62,59
2018-06-17,2164,81,59,0.0,32,38.9,15.9,370.03,870.96,0.23,0.78,80,80,79,74,67
2018-06-17,2166,75,53,0.13,62,26.0,8.1,197.9,460.67,0.33,0.59,70,68,70,68,62
2018-06-17,2127,86,58,0.0,32,34.1,10.1,336.1,694.0,0.26,0.88,78,79,77,71,65
2018-06-17,2155,81,56,0.03,54,19.4,4.1,206.95,487.12,0.35,0.7,77,74,73,68,62
2018-06-17,2140,85,59,0.0,46,26.6,9.1,333.15,784.21,0.32,0.82,78,77,76,73,69
2018-06-17,2129,82,59,0.0,37,42.2,18.2,336.68,792.53,0.26,0.78,75,74,72,69,64
2018-06-17,2133,84,55,0.09,47,26.9,6.2,286.47,585.0,0.33,0.76,75,75,72,67,61
2018-06-17,2134,75,55,0.03,55,22.9,7.1,266.47,550.3,0.33,0.64,74,71,70,64,62
2018-06-17,2056,91,67,0.0,81,9.4,1.0,179.09,323.66,0.76,0.99,73,74,73,64,68
2018-06-17,2137,87,62,0.0,29,30.7,11.0,311.68,733.82,0.23,0.9,81,79,77,71,63
2018-06-17,2157,73,49,0.0,53,30.1,11.6,355.61,837.1,0.26,0.57,61,62,59,56,51
2018-06-17,2132,81,60,0.01,51,21.7,6.0,237.58,559.28,0.33,0.74,76,76,76,74,69
2018-06-17,2159,91,71,0.0,30,26.8,11.4,340.44,792.53,0.29,1.07,93,91,90,84,78
2018-06-17,2154,86,60,0.0,46,24.4,5.9,262.05,610.01,0.36,0.84,83,79,77,74,67
2018-06-17,2158,85,65,0.0,32,30.2,10.2,343.71,809.06,0.25,0.87,84,83,80,76,71
2018-06-17,2163,85,58,0.0,26,38.0,15.8,368.8,868.22,0.22,0.9,86,85,84,81,75
2018-06-17,2139,74,54,0.01,62,26.2,11.6,265.26,624.49,0.33,0.59,77,75,72,67,63
2018-06-17,2018,61,52,0.09,93,18.7,8.5,69.72,124.6,0.44,0.48,66,69,70,69,64
2018-06-17,2179,89,65,0.4,90,18.6,1.8,248.71,449.6,0.75,0.87,76,74,74,73,69
