Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-06-16,2057,93,67,0.0,73,9.3,1.8,304.01,549.5,0.72,1.06,87,87,84,79,74
2018-06-16,2091,94,76,0.0,66,13.8,3.6,293.53,606.2,0.78,1.24,84,82,83,79,75
2018-06-16,2085,97,76,0.0,61,10.2,2.4,257.03,464.58,0.75,1.3,88,87,85,79,65
2018-06-16,2084,96,75,0.0,64,10.2,2.6,310.97,642.2,0.78,1.28,84,83,82,121,72
2018-06-16,2215,73,38,0.0,33,20.3,5.0,384.86,785.9,0.15,0.52,66,66,61,54,52
2018-06-16,2189,99,53,0.0,51,18.6,4.6,364.37,744.1,0.39,0.86,92,90,88,83,79
2018-06-16,2187,84,58,0.0,18,21.6,6.6,368.79,666.6,0.14,0.84,82,82,79,75,68
2018-06-16,2191,75,44,0.0,31,19.5,2.8,358.2,647.4,0.15,0.54,73,72,72,69,65
2018-06-16,2218,79,55,0.0,30,9.1,1.8,327.02,667.7,0.17,0.61,77,76,74,70,62
2018-06-16,2149,87,58,0.0,17,18.3,4.8,361.02,745.4,0.12,0.84,80,78,78,73,70
2018-06-16,2197,90,51,0.5,67,26.1,7.2,170.9,349.0,0.4,0.71,76,77,76,73,65
2018-06-16,2173,94,74,0.0,81,8.7,1.6,279.5,577.2,0.92,1.2,85,84,82,79,73
2018-06-16,2068,92,75,0.0,58,22.3,9.0,277.5,501.6,0.66,1.16,72,72,70,65,58
2018-06-16,2092,94,78,0.0,61,19.6,7.6,307.33,555.46,0.72,1.21,80,74,77,74,70
