Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-05-13,2057,88,58,0.0,68,9.9,1.5,281.47,508.8,0.55,0.9,81,81,79,73,65
2018-05-13,2091,92,71,0.0,59,14.0,3.4,258.45,533.7,0.61,1.1,75,74,74,70,66
2018-05-13,2085,94,67,0.0,54,12.4,3.1,273.41,494.25,0.57,1.15,80,79,76,68,55
2018-05-13,2084,94,70,0.0,55,11.9,2.6,317.04,654.7,0.58,1.13,74,75,72,66,63
2018-05-13,2215,58,33,0.05,79,16.9,2.7,185.8,379.4,0.22,0.3,46,48,46,46,45
2018-05-13,2189,92,47,0.0,65,18.7,4.2,275.34,562.2,0.4,0.67,78,78,78,75,71
2018-05-13,2187,65,41,0.02,52,23.8,5.1,241.78,437.0,0.21,0.43,65,65,65,65,61
2018-05-13,2191,57,31,0.11,72,12.5,2.0,201.42,364.1,0.19,0.3,56,58,59,59,59
2018-05-13,2218,72,51,0.0,53,6.3,1.9,311.83,636.7,0.29,0.55,68,67,64,61,55
2018-05-13,2149,67,42,0.05,62,19.1,6.5,244.95,505.8,0.24,0.42,59,59,61,62,62
2018-05-13,2197,62,44,0.27,89,16.3,4.2,138.99,283.8,0.32,0.37,58,58,58,58,54
2018-05-13,2173,92,63,0.0,79,12.5,2.0,302.89,625.5,0.72,1.01,77,77,72,69,63
2018-05-13,2068,62,49,0.09,94,8.8,0.9,76.25,137.8,0.41,0.43,54,53,53,51,47
2018-05-13,2092,92,69,0.0,65,21.0,7.4,330.4,597.21,0.66,1.06,70,64,66,63,59
2018-05-13,2094,90,53,0.0,79,19.1,6.5,191.24,345.7,0.57,0.81,66,65,63,58,53
2018-05-13,2093,71,47,0.0,86,14.9,6.9,220.32,398.2,0.4,0.48,63,62,62,59,53
2018-05-13,2005,88,65,0.0,68,14.1,3.4,257.94,466.23,0.63,0.98,72,68,66,64,59
2018-05-13,2002,75,38,0.0,61,13.7,3.6,306.31,632.56,0.3,0.56,44,44,43,40,38
2018-05-13,2032,92,68,0.0,60,19.7,5.2,253.96,570.54,0.62,1.09,81,79,78,74,67
2018-05-13,2086,90,66,0.0,66,10.9,2.6,333.95,689.42,0.64,1.03,74,73,72,68,65
2018-05-13,2117,72,38,0.0,51,19.2,7.1,319.1,694.15,0.21,0.49,57,54,55,48,47
2018-05-13,2121,63,38,0.0,81,14.5,5.5,200.11,471.05,0.32,0.41,56,55,53,52,49
2018-05-13,2180,95,63,0.0,74,18.6,2.6,230.96,471.64,0.66,1.02,86,85,84,81,87
2018-05-13,2119,59,36,0.0,79,15.3,5.6,195.23,459.65,0.27,0.35,53,52,50,49,47
2018-05-13,2118,73,35,0.0,59,19.9,4.5,276.38,650.6,0.23,0.5,60,57,56,51,47
2018-05-13,2001,79,53,0.0,90,17.9,6.3,198.06,357.98,0.5,0.58,59,58,55,49,52
2018-05-13,2145,63,29,0.0,46,7.8,1.0,181.73,375.2,0.14,0.35,52,53,52,52,49
2018-05-13,2141,61,37,0.0,36,13.2,2.0,190.5,393.3,0.12,0.36,60,60,61,60,57
2018-05-13,2020,73,49,0.0,72,17.3,5.4,219.9,517.78,0.35,0.53,49,47,45,43,40
