Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-05-20,2057,89,66,0.01,84,24.4,2.3,212.2,383.5,0.7,0.88,78,79,78,73,67
2018-05-20,2091,93,73,0.15,64,17.2,3.7,236.69,488.8,0.68,1.11,78,77,77,73,68
2018-05-20,2085,94,71,0.52,78,32.3,3.9,202.15,365.31,0.72,0.99,78,78,76,72,58
2018-05-20,2084,94,72,0.45,72,16.4,3.7,243.79,503.4,0.72,1.06,77,77,75,69,65
2018-05-20,2215,64,35,0.39,55,17.6,3.6,300.87,614.5,0.18,0.39,50,51,48,46,46
2018-05-20,2189,92,54,0.0,56,16.4,4.6,318.65,650.7,0.42,0.79,83,82,80,76,73
2018-05-20,2187,75,45,0.0,41,22.9,4.6,277.11,500.8,0.21,0.58,68,68,66,65,61
2018-05-20,2191,66,33,0.17,53,12.8,2.4,269.54,487.2,0.17,0.38,59,59,60,59,60
2018-05-20,2218,70,48,1.56,73,10.2,1.6,274.98,561.5,0.33,0.47,65,65,65,62,57
2018-05-20,2149,76,49,0.29,47,15.8,5.0,259.31,535.5,0.23,0.55,63,63,64,63,63
2018-05-20,2197,52,33,0.0,85,13.4,5.0,160.23,327.2,0.22,0.26,55,55,55,57,56
2018-05-20,2173,92,66,0.0,80,8.8,1.9,288.72,596.2,0.76,1.02,78,78,75,71,66
2018-05-20,2068,59,49,0.55,88,8.6,1.1,72.22,130.5,0.37,0.42,58,57,58,54,49
2018-05-20,2092,70,59,0.03,91,15.3,5.1,88.02,159.14,0.55,0.6,68,64,67,66,62
2018-05-20,2094,67,53,0.0,92,12.4,6.2,95.76,173.1,0.48,0.53,65,65,64,60,56
2018-05-20,2093,59,48,0.02,93,14.2,5.6,74.42,134.5,0.38,0.42,60,62,61,61,56
2018-05-20,2005,89,64,0.0,84,22.9,3.8,235.26,425.26,0.67,0.84,72,69,68,66,62
2018-05-20,2002,72,41,0.0,49,15.0,3.0,335.73,693.36,0.2,0.5,50,50,48,46,43
2018-05-20,2032,91,71,0.18,71,20.4,4.5,222.3,499.36,0.73,1.09,83,82,80,77,70
2018-05-20,2086,92,69,0.65,73,13.0,2.4,320.54,661.94,0.75,1.08,77,77,75,71,67
2018-05-20,2117,72,37,0.0,65,19.1,6.8,347.64,756.39,0.27,0.49,57,54,55,49,49
2018-05-20,2121,69,41,0.0,63,24.5,11.3,328.27,772.69,0.28,0.49,60,59,57,55,52
2018-05-20,2180,89,70,0.0,89,14.7,2.4,165.93,338.88,0.81,0.94,79,79,80,79,87
2018-05-20,2119,68,43,0.0,71,27.4,15.2,340.5,801.65,0.32,0.48,55,53,51,50,49
2018-05-20,2118,75,40,0.0,59,16.8,7.1,316.38,744.65,0.27,0.54,60,58,56,53,50
2018-05-20,2001,58,53,0.0,100,13.6,6.2,39.31,71.08,0.45,0.45,60,60,58,51,54
2018-05-20,2145,71,38,0.0,39,10.0,1.4,176.36,364.1,0.17,0.5,55,57,54,53,50
2018-05-20,2141,67,44,0.0,35,14.2,2.8,223.82,462.2,0.16,0.49,59,58,59,58,57
2018-05-20,2020,69,37,0.0,54,20.2,5.4,301.0,708.77,0.21,0.46,50,49,48,46,42
2018-05-20,2072,62,48,0.0,66,21.4,7.7,91.15,164.7,0.28,0.43,55,56,56,53,48
2018-05-20,2075,89,65,0.05,83,14.7,1.7,254.09,459.25,0.7,0.87,79,78,77,72,67
2018-05-20,2106,76,55,0.0,62,37.9,9.8,286.74,592.1,0.35,0.59,83,80,84,80,75
2018-05-20,2105,70,57,0.06,30,34.0,12.1,252.88,522.2,0.39,0.57,78,78,78,76,72
2018-05-20,2178,91,67,0.0,77,15.6,3.1,246.55,503.5,0.72,1.0,84,83,81,78,72
2018-05-20,2200,77,60,1.18,76,20.6,5.3,134.64,274.9,0.51,0.69,69,70,71,72,71
2018-05-20,2202,76,61,0.46,84,21.4,5.1,238.94,487.9,0.55,0.67,69,69,70,70,66
2018-05-20,2138,78,56,0.0,19,31.2,6.7,317.74,748.07,0.12,0.67,69,69,66,63,61
2018-05-20,2135,77,49,0.09,49,25.4,6.1,292.94,598.2,0.26,0.57,61,60,58,55,52
2018-05-20,2136,76,44,0.0,63,29.5,4.2,271.49,638.97,0.31,0.55,57,58,55,52,49
2018-05-20,2150,62,38,0.19,75,19.0,4.9,226.66,521.66,0.24,0.34,49,49,49,48,46
2018-05-20,2125,66,38,0.36,72,29.6,3.8,156.62,368.68,0.26,0.39,60,63,63,58,54
2018-05-20,2130,76,45,0.0,25,35.0,10.9,331.96,781.36,0.12,0.58,63,62,63,59,56
2018-05-20,2128,75,37,0.0,52,20.7,5.5,298.98,617.3,0.22,0.52,70,67,65,62,58
2018-05-20,2126,70,40,0.08,63,16.6,3.0,179.78,423.17,0.26,0.43,61,60,59,56,51
2018-05-20,2181,88,69,0.05,83,20.1,2.9,193.8,395.76,0.73,0.9,79,79,78,71,71
2018-05-20,2165,75,39,0.06,65,25.9,4.5,243.99,574.33,0.27,0.49,56,56,59,55,53
2018-05-20,2160,71,46,0.02,60,31.5,4.9,270.59,629.85,0.26,0.48,59,58,56,54,52
2018-05-20,2164,76,44,0.0,51,26.9,5.9,257.27,605.68,0.24,0.56,66,66,66,62,58
2018-05-20,2166,70,47,0.0,26,31.3,8.2,219.24,510.38,0.13,0.51,65,64,64,60,55
2018-05-20,2127,76,42,0.0,56,27.6,5.2,240.11,495.8,0.27,0.55,63,64,63,60,57
2018-05-20,2155,69,39,0.2,71,23.7,3.6,202.39,476.41,0.28,0.41,67,64,63,58,55
2018-05-20,2140,84,56,0.0,17,28.9,8.2,353.15,831.4,0.11,0.79,74,73,72,65,62
