Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-06-23,2057,92,67,0.0,77,12.8,1.8,272.7,492.9,0.78,1.06,83,84,82,78,74
2019-06-23,2091,93,68,1.44,73,27.3,6.7,220.22,454.8,0.82,1.05,81,81,81,78,74
2019-06-23,2085,92,69,0.62,82,26.8,4.9,160.13,289.45,0.8,1.01,79,78,77,73,58
2019-06-23,2084,92,69,0.56,79,46.5,5.6,206.12,425.5,0.8,1.06,81,82,82,64,72
2019-06-23,2215,79,39,0.0,40,16.2,3.8,385.73,787.7,0.2,0.57,63,64,58,53,51
2019-06-23,2189,97,71,0.0,30,15.6,4.1,365.69,746.8,0.33,1.16,97,94,91,87,83
2019-06-23,2187,83,49,0.0,17,13.2,3.5,358.44,648.0,0.11,0.74,78,77,74,72,66
2019-06-23,2191,75,38,0.0,35,13.4,2.4,358.24,647.4,0.17,0.52,70,70,69,66,63
2019-06-23,2218,85,61,0.0,27,7.6,1.8,349.53,713.7,0.21,0.83,89,84,80,75,65
2019-06-23,2149,85,56,0.0,19,19.7,4.8,344.56,711.6,0.14,0.79,73,71,72,68,66
2019-06-23,2197,61,36,0.09,74,26.4,7.3,254.69,520.1,0.25,0.36,59,59,59,60,59
2019-06-23,2173,96,71,0.15,33,16.4,3.0,295.69,610.6,0.34,1.14,84,81,80,78,73
2019-06-23,2068,76,60,0.2,88,18.6,4.0,128.16,231.7,0.56,0.64,68,68,67,63,57
2019-06-23,2092,82,66,0.58,85,27.3,6.1,209.21,378.12,0.7,0.84,75,66,74,72,68
2019-06-23,2094,77,59,0.65,89,24.6,7.9,178.28,322.2,0.57,0.66,69,69,67,64,60
2019-06-23,2093,74,52,0.04,83,20.1,7.5,226.81,409.9,0.46,0.57,67,67,66,64,60
2019-06-23,2005,87,67,0.67,93,21.3,5.0,181.68,328.42,0.8,0.88,75,73,72,71,68
2019-06-23,2002,68,62,0.49,99,9.6,2.3,60.8,125.54,0.63,0.63,62,62,60,57,54
2019-06-23,2032,90,68,1.52,82,26.9,7.9,225.93,507.57,0.85,1.08,83,82,80,79,74
2019-06-23,2086,92,69,0.67,83,18.6,6.2,279.5,577.18,0.9,1.14,81,81,79,76,72
2019-06-23,2117,69,48,0.0,54,27.8,12.4,283.18,616.17,0.26,0.51,64,62,61,57,56
2019-06-23,2121,73,48,0.01,63,17.8,6.7,308.79,726.86,0.33,0.57,62,62,60,60,58
2019-06-23,2180,91,76,0.0,85,14.5,4.7,237.65,485.3,0.96,1.16,81,81,72,82,80
2019-06-23,2119,66,45,0.15,71,31.4,7.0,231.54,545.03,0.31,0.45,57,56,55,54,53
2019-06-23,2118,69,44,0.19,74,23.7,5.1,183.63,432.29,0.34,0.48,62,62,61,59,56
2019-06-23,2001,78,60,0.08,94,17.9,6.2,194.53,351.65,0.64,0.7,72,71,65,61,64
2019-06-23,2145,77,38,0.0,28,10.8,1.0,195.95,404.7,0.11,0.54,58,59,57,57,53
2019-06-23,2141,72,46,0.0,22,11.2,2.3,365.98,755.7,0.11,0.54,71,70,68,65,61
2019-06-23,2020,78,49,0.0,59,15.9,6.0,262.79,618.82,0.35,0.65,57,55,54,51,47
2019-06-23,2072,65,58,0.21,90,15.3,6.2,65.02,117.5,0.5,0.55,63,64,63,59,56
2019-06-23,2075,88,67,0.0,85,12.6,2.5,261.81,473.22,0.8,0.98,80,80,78,76,72
2019-06-23,2106,89,59,0.0,40,19.7,7.7,334.16,690.0,0.31,0.88,85,81,83,80,75
2019-06-23,2105,91,61,0.0,21,23.3,8.5,352.51,728.0,0.35,0.99,85,84,82,77,72
2019-06-23,2178,94,69,0.0,83,7.5,1.6,240.32,490.8,0.85,1.08,85,84,67,82,78
2019-06-23,2200,99,76,0.0,54,18.0,6.2,231.75,473.2,0.63,1.28,81,81,79,76,73
2019-06-23,2202,94,67,0.0,69,20.3,6.1,279.11,570.0,0.74,1.14,80,79,77,74,69
2019-06-23,2138,70,43,0.0,27,13.9,3.0,360.79,849.19,0.13,0.51,64,65,66,65,64
2019-06-23,2135,74,41,0.0,42,21.5,6.3,315.81,644.9,0.2,0.54,67,67,64,62,57
2019-06-23,2136,74,39,0.0,52,22.0,4.5,303.83,715.12,0.24,0.54,64,64,62,59,56
2019-06-23,2150,59,33,0.0,51,25.6,8.8,342.58,788.54,0.17,0.36,48,48,48,49,48
2019-06-23,2125,76,28,0.0,42,20.4,3.6,386.15,909.04,0.16,0.49,59,66,64,59,54
2019-06-23,2130,66,36,0.0,37,18.4,6.9,342.3,796.86,0.14,0.42,62,61,62,60,58
2019-06-23,2128,80,32,0.0,42,12.0,4.1,344.35,703.2,0.16,0.55,74,71,70,69,62
2019-06-23,2126,74,33,0.0,48,12.4,2.4,354.38,834.25,0.17,0.48,59,57,57,57,54
2019-06-23,2181,97,80,0.0,76,13.6,4.6,291.91,596.09,0.94,1.32,84,83,82,80,76
2019-06-23,2165,79,38,0.0,33,16.8,4.8,350.94,826.16,0.15,0.59,66,63,66,62,58
2019-06-23,2160,73,38,0.0,41,27.0,5.4,272.97,635.44,0.18,0.51,59,59,58,58,57
2019-06-23,2164,78,36,0.0,30,19.8,4.0,374.27,880.99,0.13,0.58,72,74,70,68,64
2019-06-23,2166,65,36,0.0,39,19.6,6.6,375.71,874.61,0.14,0.41,64,62,64,62,57
2019-06-23,2127,78,32,0.0,40,17.7,3.8,343.2,708.1,0.16,0.57,66,67,66,64,61
2019-06-23,2155,74,36,0.0,55,17.2,3.5,299.08,703.95,0.21,0.49,62,59,59,58,56
2019-06-23,2140,76,46,0.0,26,16.2,4.6,390.78,919.98,0.14,0.61,70,72,72,69,67
2019-06-23,2129,78,34,0.0,44,13.2,2.7,344.75,811.45,0.18,0.57,70,67,65,63,58
2019-06-23,2133,72,34,0.0,53,20.6,4.4,301.11,614.9,0.2,0.47,73,71,70,66,61
2019-06-23,2134,67,34,0.0,61,20.7,5.0,243.97,503.8,0.21,0.4,54,54,56,56,56
2019-06-23,2056,90,69,0.0,77,9.8,1.7,156.81,283.48,0.83,1.1,73,75,74,66,69
2019-06-23,2137,76,37,0.0,39,15.2,4.8,350.78,825.82,0.16,0.52,62,60,60,59,56
2019-06-23,2157,71,26,0.0,50,15.1,3.2,360.35,848.27,0.14,0.42,54,55,54,52,49
2019-06-23,2132,75,43,0.0,33,21.4,5.1,311.59,733.48,0.15,0.54,76,70,70,67,63
2019-06-23,2159,87,54,0.0,18,12.2,3.7,364.99,849.53,0.14,0.85,94,89,87,83,78
2019-06-23,2154,69,40,0.0,61,11.8,2.8,266.94,621.41,0.25,0.48,69,68,69,68,63
2019-06-23,2158,74,44,0.0,23,16.2,5.1,370.06,871.19,0.12,0.59,73,74,73,71,68
2019-06-23,2163,82,43,0.0,21,16.9,3.4,382.84,901.17,0.12,0.69,81,78,76,74,71
2019-06-23,2139,64,35,0.0,46,23.0,4.5,353.09,831.06,0.16,0.4,58,58,59,60,57
2019-06-23,2018,66,45,0.45,80,21.1,4.6,154.35,275.9,0.32,0.42,62,64,63,62,59
2019-06-23,2179,91,69,0.0,86,15.0,3.0,229.7,415.2,0.85,1.02,75,74,73,72,69
2019-06-23,2115,92,69,0.0,83,8.9,2.1,256.56,463.7,0.85,1.06,80,80,80,78,76
2019-06-23,2026,98,58,0.0,18,19.1,5.1,362.07,654.5,0.16,1.06,89,87,86,84,78
