Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-09-12,2057,96,68,0.0,77,8.2,1.8,231.82,419.0,0.73,1.05,82,83,82,81,78
2019-09-12,2091,95,74,0.0,73,10.4,2.0,220.63,455.6,0.71,1.22,82,82,82,81,79
2019-09-12,2085,95,71,0.0,69,11.4,1.8,210.48,380.45,0.76,1.17,80,80,77,78,64
2019-09-12,2084,97,72,0.0,66,11.8,1.8,243.72,503.2,0.76,1.24,83,84,83,82,78
2019-09-12,2215,77,33,0.0,34,11.0,2.9,286.54,585.1,0.14,0.5,55,57,56,57,57
2019-09-12,2189,92,61,0.0,38,20.0,6.6,290.38,592.9,0.34,0.96,85,86,85,86,86
2019-09-12,2187,80,49,0.0,20,12.2,3.3,276.14,499.0,0.12,0.67,75,74,74,74,73
2019-09-12,2191,74,37,0.0,33,10.5,1.6,272.4,492.3,0.13,0.48,63,65,67,69,71
2019-09-12,2218,83,64,0.0,22,8.1,2.3,228.61,466.8,0.18,0.83,80,77,75,75,73
2019-09-12,2149,83,53,0.0,19,12.9,4.1,270.04,557.6,0.12,0.73,70,70,71,73,74
2019-09-12,2197,71,44,0.0,41,31.8,14.1,247.34,505.1,0.18,0.51,63,65,67,70,69
2019-09-12,2173,103,-8,0.0,83,6.5,1.3,238.19,486.4,0.94,1.25,83,80,32,32,76
2019-09-12,2068,77,59,0.3,80,14.0,4.4,142.39,257.4,0.58,0.74,70,70,70,68,64
2019-09-12,2092,82,70,0.14,88,14.6,4.4,48.73,88.07,0.76,0.87,77,67,77,76,74
2019-09-12,2094,80,60,0.02,85,21.9,8.5,88.23,159.5,0.67,0.79,72,72,71,70,68
2019-09-12,2093,81,55,0.05,62,27.5,9.3,236.68,427.8,0.43,0.74,73,73,73,71,69
2019-09-12,2005,93,69,0.0,76,8.1,1.3,192.09,347.22,0.79,1.1,81,78,77,75,73
2019-09-12,2002,64,52,0.08,0,19.6,5.7,29.72,61.37,0.0,0.51,61,61,61,62,60
2019-09-12,2032,97,72,0.0,65,12.4,2.6,188.39,423.22,0.7,1.2,84,83,81,83,79
2019-09-12,2086,96,71,0.0,81,8.9,1.5,234.93,485.07,0.87,1.15,77,77,77,76,75
2019-09-12,2117,71,40,0.0,55,20.2,6.4,240.32,522.8,0.22,0.48,60,60,61,59,61
2019-09-12,2121,61,43,0.05,88,18.0,7.5,119.67,281.69,0.33,0.38,57,58,59,62,63
2019-09-12,2180,94,71,0.0,86,12.2,2.1,184.24,376.2,0.84,1.04,85,86,72,85,82
2019-09-12,2119,67,37,0.0,68,21.7,8.0,217.2,511.29,0.26,0.43,56,55,56,58,59
2019-09-12,2118,74,35,0.0,62,21.6,5.0,227.23,534.89,0.23,0.49,60,60,60,62,62
2019-09-12,2001,81,62,0.0,75,15.7,6.0,150.55,272.15,0.63,0.85,74,73,71,68,72
2019-09-12,2145,77,39,0.0,30,6.9,1.3,195.51,403.7,0.13,0.53,59,60,61,61,61
2019-09-12,2141,72,46,0.0,25,9.2,1.8,277.22,572.5,0.12,0.53,68,68,68,68,68
2019-09-12,2020,55,47,1.58,100,24.4,9.7,25.51,60.08,0.38,0.38,56,56,56,56,54
2019-09-12,2072,70,55,1.74,88,23.8,9.3,112.29,203.0,0.49,0.57,63,64,64,63,62
2019-09-12,2075,93,66,0.0,76,7.6,1.0,201.81,401.28,0.72,1.05,79,80,79,78,76
2019-09-12,2106,89,66,0.0,72,27.4,6.6,223.33,461.1,0.62,0.93,78,75,79,81,82
2019-09-12,2105,90,65,0.0,44,25.8,7.0,244.51,504.9,0.59,0.95,81,80,79,78,79
2019-09-12,2178,100,67,0.0,67,11.5,1.9,234.05,477.9,0.66,1.15,85,85,67,84,82
2019-09-12,2200,92,70,0.0,58,16.9,4.3,55.16,112.6,0.56,1.05,79,80,80,80,80
2019-09-12,2202,97,71,0.0,54,19.0,6.6,232.8,475.4,0.59,1.21,83,82,81,80,77
2019-09-12,2138,72,47,0.0,29,15.6,3.7,278.56,655.73,0.14,0.54,70,70,73,74,73
2019-09-12,2135,67,41,0.0,71,12.6,4.3,256.82,524.4,0.29,0.44,62,62,64,67,66
2019-09-12,2136,69,39,0.0,75,10.4,2.0,212.9,501.14,0.29,0.44,61,63,63,65,65
2019-09-12,2150,60,33,0.01,72,16.4,5.3,234.72,540.25,0.22,0.33,50,51,52,55,56
2019-09-12,2125,73,29,0.0,59,11.6,3.1,291.78,686.85,0.2,0.42,62,69,68,67,64
2019-09-12,2130,67,41,0.0,37,24.4,10.1,272.3,633.95,0.15,0.44,69,69,70,69,68
2019-09-12,2128,78,32,0.0,49,18.7,5.5,261.18,533.3,0.18,0.52,73,73,74,74,72
2019-09-12,2126,71,34,0.0,67,10.0,1.7,268.35,631.79,0.22,0.42,56,61,63,65,64
2019-09-12,2181,96,73,0.0,78,21.0,3.1,243.52,497.25,0.86,1.2,82,86,82,82,80
2019-09-12,2165,74,36,0.0,53,11.0,4.1,264.23,621.98,0.2,0.48,58,60,63,65,67
2019-09-12,2160,69,36,0.0,55,17.8,3.9,264.16,614.92,0.2,0.44,58,58,61,63,65
2019-09-12,2164,73,39,0.0,43,12.0,4.0,278.61,655.84,0.18,0.52,67,72,71,73,71
2019-09-12,2166,65,39,0.0,43,20.1,7.0,283.29,659.6,0.17,0.42,63,65,70,70,68
2019-09-12,2127,74,37,0.0,67,11.2,3.2,256.59,529.9,0.27,0.48,65,66,70,73,72
