Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-06-08,2057,90,60,0.0,69,8.3,1.5,295.31,533.8,0.59,0.96,87,87,84,78,71
2018-06-08,2091,94,72,0.0,60,10.9,2.6,270.74,559.1,0.65,1.16,81,80,81,77,73
2018-06-08,2085,95,69,0.0,54,13.5,2.0,281.73,509.21,0.6,1.21,81,80,79,75,62
2018-06-08,2084,95,70,0.0,61,9.8,2.2,304.0,627.9,0.66,1.18,79,78,78,73,70
2018-06-08,2215,74,36,0.0,34,20.4,4.5,379.06,774.1,0.16,0.55,62,63,58,52,50
2018-06-08,2189,96,65,0.0,35,16.6,5.1,367.6,750.6,0.35,1.06,90,87,84,81,77
2018-06-08,2187,87,63,0.0,15,18.8,5.1,362.92,656.0,0.12,0.9,81,80,77,72,65
2018-06-08,2191,77,42,0.0,33,16.8,2.7,350.55,633.5,0.16,0.57,71,70,69,66,63
2018-06-08,2218,78,49,0.0,44,13.7,3.2,337.86,689.9,0.25,0.59,74,73,71,67,60
2018-06-08,2149,88,60,0.0,16,14.6,5.1,350.26,723.3,0.13,0.88,78,76,76,70,68
2018-06-08,2197,94,43,0.0,56,22.7,6.6,331.26,676.5,0.34,0.88,77,75,73,69,62
2018-06-08,2173,96,72,0.0,77,8.1,1.6,329.91,681.4,0.82,1.17,85,85,80,76,70
2018-06-08,2068,89,63,0.0,70,11.7,1.8,247.38,447.1,0.63,0.96,69,69,68,63,56
2018-06-08,2092,87,68,0.0,76,14.3,4.4,294.77,532.79,0.73,0.99,75,69,73,71,68
2018-06-08,2094,91,64,0.0,67,16.4,5.4,293.08,529.8,0.63,1.04,72,72,69,65,60
2018-06-08,2093,90,62,0.0,71,18.9,6.6,329.49,595.6,0.63,0.96,75,72,72,67,62
2018-06-08,2005,91,67,0.0,69,8.1,2.1,274.44,496.07,0.72,1.09,77,74,73,71,66
2018-06-08,2002,74,62,0.0,70,21.6,7.0,126.49,261.19,0.5,0.72,60,60,58,55,51
2018-06-08,2032,94,69,0.0,66,7.8,1.8,280.66,630.53,0.69,1.13,87,86,84,81,75
2018-06-08,2086,95,67,0.0,72,5.0,0.8,359.33,741.98,0.72,1.13,76,76,75,74,71
2018-06-08,2117,78,55,0.0,48,15.9,5.0,316.04,687.53,0.3,0.7,68,68,70,60,55
2018-06-08,2121,81,54,0.24,71,21.4,3.6,313.75,738.61,0.47,0.71,71,70,68,63,58
2018-06-08,2180,92,69,0.63,89,24.4,1.9,172.24,351.75,0.84,0.96,78,78,79,79,89
2018-06-08,2119,76,50,0.0,64,17.0,4.8,321.9,757.76,0.37,0.63,66,64,61,57,54
2018-06-08,2118,80,55,0.0,62,15.3,5.4,290.93,684.91,0.37,0.7,72,69,67,62,56
2018-06-08,2001,90,63,0.0,74,11.8,3.1,283.52,512.42,0.68,1.01,72,70,66,57,60
2018-06-08,2145,83,40,0.0,20,8.0,1.1,200.5,414.0,0.1,0.63,60,60,58,58,54
2018-06-08,2141,79,54,0.0,12,13.1,2.6,365.24,754.1,0.08,0.69,75,73,71,67,62
2018-06-08,2020,87,61,0.01,68,19.2,7.0,284.39,669.72,0.54,0.87,62,61,57,54,48
2018-06-08,2072,86,62,0.02,71,19.6,6.2,251.88,455.3,0.56,0.85,68,68,66,61,56
2018-06-08,2075,90,62,0.0,69,7.8,1.4,302.33,546.48,0.61,0.96,80,80,78,75,71
2018-06-08,2106,93,65,0.0,52,28.8,12.7,314.96,650.4,0.47,1.02,86,83,87,83,79
2018-06-08,2105,94,65,0.0,31,31.5,15.4,332.78,687.2,0.44,1.07,86,85,83,80,76
2018-06-08,2178,94,65,0.0,75,17.3,1.6,257.29,525.4,0.72,1.04,85,84,83,80,75
2018-06-08,2200,94,69,0.0,50,24.1,4.8,300.27,613.1,0.5,1.12,80,80,80,79,76
2018-06-08,2202,93,72,0.0,58,25.0,6.2,194.01,396.2,0.59,1.07,78,78,77,76,71
2018-06-08,2138,86,60,0.0,8,19.2,5.0,375.19,883.27,0.07,0.87,77,77,73,69,67
2018-06-08,2135,84,56,0.0,25,18.8,5.8,343.9,702.2,0.19,0.83,72,72,68,63,56
2018-06-08,2136,87,50,0.0,47,13.2,3.1,319.34,751.83,0.28,0.75,65,65,61,56,53
2018-06-08,2150,74,53,0.0,31,16.5,5.8,358.65,825.47,0.18,0.62,55,55,55,53,49
2018-06-08,2125,85,40,0.0,27,26.9,6.0,372.6,877.12,0.16,0.73,81,79,73,64,56
2018-06-08,2130,83,55,0.0,8,26.5,7.4,368.05,866.51,0.06,0.78,73,71,71,66,62
2018-06-08,2128,87,43,0.0,19,24.3,6.1,350.17,723.0,0.11,0.79,78,74,72,69,62
2018-06-08,2126,87,40,0.0,29,19.4,3.7,361.56,851.12,0.16,0.76,78,71,68,63,56
2018-06-08,2181,92,68,0.13,76,29.9,2.3,248.76,507.96,0.72,1.0,80,80,79,71,71
2018-06-08,2165,89,48,0.0,22,17.4,5.8,315.78,743.39,0.14,0.83,73,70,70,65,58
