Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-09-17,2057,96,67,0.0,70,11.7,2.0,224.88,389.5,0.68,1.08,81,82,82,80,78
2019-09-17,2091,99,71,0.0,73,14.3,1.5,211.73,437.2,0.63,1.27,81,81,81,80,79
2019-09-17,2085,97,69,0.0,61,8.8,1.5,199.95,361.4,0.63,1.17,79,79,78,78,64
2019-09-17,2084,99,70,0.0,62,9.3,1.5,235.32,485.9,0.68,1.24,82,83,82,81,78
2019-09-17,2215,68,25,0.0,40,11.5,2.9,273.68,558.9,0.1,0.36,49,51,53,56,56
2019-09-17,2189,77,53,0.0,58,16.3,5.3,279.65,571.0,0.35,0.64,84,85,85,86,85
2019-09-17,2187,71,48,0.0,27,20.3,5.8,260.91,471.6,0.13,0.5,70,70,71,73,72
2019-09-17,2191,70,32,0.0,41,8.6,1.2,255.48,461.8,0.12,0.4,60,63,66,68,71
2019-09-17,2218,63,42,0.32,71,10.5,3.4,161.06,328.9,0.27,0.41,64,67,69,73,72
2019-09-17,2149,78,43,0.0,24,16.5,5.8,259.22,535.3,0.11,0.58,66,67,69,72,73
2019-09-17,2197,87,48,0.0,35,22.6,7.2,168.58,344.2,0.21,0.74,70,70,70,69,67
2019-09-17,2173,102,69,0.0,76,9.2,1.6,235.28,480.4,0.86,1.29,84,81,32,32,76
2019-09-17,2068,87,72,0.0,69,18.6,7.5,207.55,375.1,0.66,0.99,71,71,70,68,65
2019-09-17,2092,90,72,0.14,70,15.4,5.2,235.93,426.41,0.74,1.09,78,68,77,75,74
2019-09-17,2094,90,69,0.0,76,24.6,9.1,192.69,348.3,0.72,1.0,73,72,71,69,68
2019-09-17,2093,95,72,0.04,52,34.4,14.2,220.5,398.6,0.55,1.14,76,74,73,70,69
2019-09-17,2005,91,68,0.0,77,10.8,2.2,191.04,345.3,0.74,1.02,81,79,78,76,73
2019-09-17,2002,87,70,0.08,36,17.4,6.4,151.89,313.6,0.42,0.98,66,66,64,61,60
2019-09-17,2032,100,70,0.0,56,15.6,2.9,207.33,465.8,0.63,1.26,86,84,83,83,80
2019-09-17,2086,97,69,0.0,74,10.4,1.7,232.67,480.47,0.78,1.17,78,78,77,76,76
2019-09-17,2117,61,40,0.0,55,22.1,10.2,95.13,207.02,0.23,0.43,62,62,64,60,60
2019-09-17,2121,74,53,0.22,60,24.4,8.8,98.74,232.45,0.36,0.61,63,64,64,63,62
2019-09-17,2180,98,72,0.0,79,11.4,2.0,214.95,438.97,0.84,1.16,87,87,72,84,82
2019-09-17,2119,65,42,0.0,66,18.1,6.1,77.56,182.63,0.3,0.47,60,61,61,60,58
2019-09-17,2118,67,40,0.0,44,22.6,9.2,127.84,300.96,0.21,0.51,62,62,62,62,60
2019-09-17,2001,92,70,0.0,75,22.5,6.9,195.07,352.64,0.74,1.05,74,73,70,68,72
