Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-04-21,2057,74,39,0.0,51,16.1,3.1,281.7,509.2,0.24,0.57,63,63,62,59,57
2018-04-21,2091,76,51,0.24,54,17.1,4.5,184.37,380.7,0.32,0.62,60,59,60,59,58
2018-04-21,2085,77,47,0.0,46,17.6,4.8,227.08,410.47,0.26,0.62,61,60,59,56,49
2018-04-21,2084,76,49,0.05,51,14.4,3.7,227.87,470.6,0.31,0.63,57,58,58,56,57
2018-04-21,2215,66,29,0.0,39,12.2,3.0,310.7,634.4,0.12,0.38,44,46,41,38,39
2018-04-21,2189,82,56,0.0,44,17.0,6.5,307.82,628.7,0.32,0.76,73,71,68,65,65
2018-04-21,2187,74,39,0.0,18,15.4,3.8,328.27,593.4,0.08,0.52,61,59,57,55,54
2018-04-21,2191,69,32,0.0,31,13.3,2.3,320.7,579.7,0.11,0.41,54,53,52,50,54
2018-04-21,2218,76,46,0.0,38,9.2,2.5,274.12,559.7,0.18,0.54,58,56,53,50,49
2018-04-21,2149,77,46,0.0,15,16.5,5.5,317.63,655.9,0.08,0.61,58,56,56,54,54
2018-04-21,2197,44,32,0.28,92,13.0,4.6,121.04,247.2,0.2,0.22,44,45,46,47,46
2018-04-21,2173,77,45,0.0,61,16.6,3.8,305.58,631.1,0.36,0.67,59,58,57,57,56
2018-04-21,2068,57,38,0.0,66,4.3,0.3,72.79,131.6,0.19,0.31,38,37,37,36,37
2018-04-21,2092,54,46,1.84,91,21.2,8.2,21.89,39.56,0.3,0.33,52,49,53,52,52
2018-04-21,2094,51,42,0.45,80,16.4,7.7,37.62,68.0,0.24,0.31,47,47,47,46,46
