Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2018-06-25,2057,89,70,0.05,89,18.8,1.7,170.08,307.4,0.82,0.94,81,82,81,79,75
2018-06-25,2091,91,71,0.0,75,14.4,4.7,273.83,565.5,0.81,1.12,82,82,82,79,76
2018-06-25,2085,91,74,0.0,75,13.5,3.0,251.34,454.23,0.84,1.15,85,84,83,80,67
2018-06-25,2084,92,72,0.0,76,16.3,3.8,289.34,597.6,0.84,1.14,84,83,82,64,74
2018-06-25,2215,85,50,0.0,26,18.6,4.8,374.17,764.1,0.16,0.78,73,72,65,56,53
2018-06-25,2189,91,72,0.0,45,16.4,4.1,356.98,728.9,0.51,1.18,97,94,90,85,80
2018-06-25,2187,96,66,0.0,13,23.1,4.9,362.24,654.8,0.14,1.19,88,87,82,77,70
2018-06-25,2191,86,52,0.0,26,18.6,2.2,333.68,603.1,0.17,0.78,78,75,74,71,67
2018-06-25,2218,84,64,0.0,30,7.9,1.6,342.97,700.4,0.25,0.83,84,82,80,73,64
2018-06-25,2149,99,69,0.0,13,19.4,3.8,327.67,676.6,0.14,1.21,85,82,82,76,73
2018-06-25,2197,83,46,0.0,56,15.7,4.5,282.36,576.6,0.31,0.66,68,68,67,67,64
2018-06-25,2173,93,73,0.0,78,15.1,3.0,278.72,575.5,0.85,1.14,83,82,80,78,73
2018-06-25,2068,72,63,0.73,95,12.2,1.5,79.85,144.3,0.63,0.66,70,69,69,66,60
2018-06-25,2092,86,65,1.53,78,34.4,6.0,336.78,608.76,0.65,0.88,73,68,73,72,71
2018-06-25,2094,80,61,0.47,85,19.8,7.4,179.84,325.0,0.57,0.71,71,72,70,67,63
2018-06-25,2093,75,60,0.5,86,25.2,6.1,222.67,402.5,0.52,0.63,72,70,70,69,66
2018-06-25,2005,90,70,0.04,88,10.9,3.1,217.96,394.02,0.86,1.01,79,77,76,74,70
2018-06-25,2002,80,56,0.65,74,19.5,5.0,202.8,418.75,0.51,0.73,64,64,62,59,56
2018-06-25,2032,90,72,0.0,85,16.8,3.9,256.23,575.68,0.9,1.09,86,84,83,82,77
2018-06-25,2086,92,72,0.0,87,9.0,1.6,326.56,674.36,0.95,1.13,79,79,77,75,73
2018-06-25,2117,82,53,0.0,57,23.8,7.7,325.64,708.51,0.36,0.71,69,67,67,58,56
2018-06-25,2121,82,53,0.0,69,19.1,6.1,335.88,790.7,0.47,0.76,71,70,68,64,60
2018-06-25,2180,94,69,2.15,96,25.8,2.0,194.28,396.69,1.04,1.1,81,81,81,80,90
2018-06-25,2119,82,53,0.11,67,26.5,7.1,339.58,799.48,0.44,0.72,68,65,62,58,56
2018-06-25,2118,85,54,0.03,69,18.3,5.8,304.95,717.97,0.45,0.75,74,71,70,63,58
2018-06-25,2001,78,64,0.83,96,23.2,4.4,117.94,213.15,0.67,0.7,72,71,68,61,64
2018-06-25,2145,89,49,0.0,23,7.8,1.2,196.55,405.8,0.15,0.81,66,67,63,62,57
2018-06-25,2141,87,62,0.0,14,14.8,2.5,357.17,737.6,0.12,0.92,84,81,77,72,66
2018-06-25,2020,80,63,0.01,81,17.5,5.4,181.79,428.16,0.57,0.73,64,63,60,56,51
2018-06-25,2072,74,61,2.21,91,24.0,8.6,73.2,132.3,0.58,0.64,66,67,67,63,60
2018-06-25,2075,89,71,0.0,87,13.2,2.2,271.14,490.05,0.85,1.0,81,81,80,77,74
2018-06-25,2106,91,61,0.0,53,30.4,10.7,242.33,500.4,0.46,0.95,90,87,90,87,81
2018-06-25,2105,91,63,0.0,37,33.4,12.1,258.43,533.7,0.46,0.98,89,88,87,83,77
2018-06-25,2178,97,71,0.0,80,20.7,2.4,231.29,472.3,0.85,1.13,84,83,82,81,77
2018-06-25,2200,97,76,0.0,47,17.7,6.7,179.39,366.3,0.55,1.27,83,83,82,81,78
2018-06-25,2202,95,65,0.01,58,39.7,6.3,236.78,483.5,0.58,1.12,84,84,82,79,74
2018-06-25,2138,90,60,0.0,12,22.7,4.5,376.92,887.15,0.11,0.98,82,81,78,74,71
2018-06-25,2135,87,51,0.0,29,17.5,6.3,354.64,724.2,0.19,0.84,77,76,72,67,60
2018-06-25,2136,89,44,0.0,49,16.2,3.2,331.63,780.67,0.28,0.76,69,68,65,60,56
2018-06-25,2150,74,46,0.0,39,20.6,7.6,369.83,851.35,0.21,0.6,55,56,55,54,51
2018-06-25,2125,90,41,0.0,25,21.4,4.8,386.73,910.52,0.15,0.85,84,83,78,69,61
2018-06-25,2130,87,53,0.0,13,34.4,8.2,372.23,876.2,0.09,0.83,78,76,75,70,66
2018-06-25,2128,90,44,0.0,32,16.8,5.9,345.04,704.6,0.22,0.83,83,79,77,73,66
2018-06-25,2126,92,43,0.0,34,15.1,2.9,380.04,894.67,0.18,0.81,80,75,72,68,61
2018-06-25,2181,93,73,0.0,77,14.3,2.8,285.95,583.85,0.84,1.15,84,84,83,71,71
2018-06-25,2165,96,43,0.0,19,16.0,4.9,366.58,862.98,0.13,0.95,80,76,76,70,63
2018-06-25,2160,87,43,0.0,30,17.9,5.3,369.49,860.13,0.17,0.79,75,71,68,64,60
2018-06-25,2164,97,51,0.0,16,21.7,6.4,373.96,880.31,0.13,1.06,86,86,81,76,69
2018-06-25,2166,83,52,0.0,15,24.1,8.8,386.47,899.8,0.1,0.78,78,75,73,69,63
2018-06-25,2127,95,48,0.0,27,15.2,4.1,357.98,739.2,0.19,0.97,79,81,78,73,67
2018-06-25,2155,89,49,0.0,29,20.6,5.8,354.42,834.37,0.18,0.83,85,77,76,69,64
2018-06-25,2140,96,61,0.0,11,20.4,5.9,406.44,956.46,0.1,1.09,86,84,82,75,71
2018-06-25,2129,95,44,0.0,29,24.4,5.8,340.83,802.33,0.19,0.93,77,75,74,70,65
2018-06-25,2133,86,42,0.0,50,14.8,3.5,344.57,703.6,0.26,0.67,74,73,70,67,62
2018-06-25,2134,86,51,0.0,27,23.5,8.4,365.64,755.0,0.16,0.78,78,73,72,65,63
2018-06-25,2056,91,72,0.32,84,16.2,1.4,129.23,233.6,0.85,1.02,73,75,74,67,69
2018-06-25,2137,92,50,0.0,24,18.2,4.4,362.63,853.63,0.16,0.91,81,80,78,72,65
2018-06-25,2157,86,35,0.0,31,21.4,4.6,372.75,877.46,0.15,0.7,63,65,62,57,52
2018-06-25,2132,92,56,0.0,19,24.4,6.4,356.62,839.5,0.14,0.93,89,83,81,75,70
2018-06-25,2159,102,69,0.0,13,16.8,4.2,363.37,845.88,0.16,1.37,101,97,95,86,79
2018-06-25,2154,90,54,0.0,28,12.1,3.9,360.36,838.81,0.21,0.92,89,83,81,76,69
2018-06-25,2158,97,61,0.0,12,22.7,8.1,372.55,877.0,0.12,1.13,88,87,83,78,72
2018-06-25,2163,99,55,0.0,18,23.9,3.8,383.9,903.68,0.15,1.13,92,88,85,82,77
2018-06-25,2139,85,47,0.0,14,25.2,6.2,367.7,865.6,0.1,0.81,82,80,75,69,64
2018-06-25,2018,83,53,0.0,68,16.4,4.9,319.31,570.8,0.41,0.71,73,73,69,66,64
2018-06-25,2179,92,73,0.0,84,14.3,2.0,267.05,482.7,0.9,1.11,80,77,76,75,70
2018-06-25,2115,95,71,0.1,79,26.8,3.1,285.71,516.4,0.81,1.1,82,82,82,79,76
2018-06-25,2026,97,63,0.0,26,15.4,4.4,348.54,630.0,0.26,1.14,92,91,90,87,81
