Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-06-15,2057,88,64,0.0,58,13.4,1.8,293.57,530.6,0.54,0.98,84,83,80,75,72
2019-06-15,2091,91,72,0.0,73,15.0,6.2,242.26,500.3,0.69,1.1,77,76,77,75,72
2019-06-15,2085,89,71,0.0,61,18.6,4.8,193.48,349.74,0.66,1.09,73,72,71,70,57
2019-06-15,2084,90,72,0.0,65,18.5,5.2,269.14,555.7,0.7,1.12,75,76,75,64,71
2019-06-15,2215,77,47,0.0,52,16.3,3.7,312.13,637.3,0.28,0.62,61,63,58,52,49
2019-06-15,2189,97,64,0.0,43,15.2,4.2,362.26,739.8,0.44,1.1,98,93,91,85,80
2019-06-15,2187,88,58,0.0,25,20.5,5.1,312.64,565.0,0.21,0.92,78,78,74,70,64
2019-06-15,2191,78,48,0.0,41,17.5,3.2,324.33,586.3,0.22,0.61,72,70,69,65,60
2019-06-15,2218,84,65,0.0,65,11.0,2.2,278.21,568.2,0.5,0.8,85,82,80,73,63
2019-06-15,2149,88,64,0.0,26,16.3,5.2,284.63,587.8,0.21,0.91,74,73,73,67,64
2019-06-15,2197,75,45,0.0,65,21.8,6.2,272.42,556.3,0.33,0.56,66,66,65,63,58
2019-06-15,2173,91,63,0.0,12,16.2,3.5,306.01,631.9,0.07,1.02,85,80,78,76,72
2019-06-15,2068,85,64,0.0,68,19.7,3.9,271.96,491.5,0.56,0.87,68,67,66,61,56
2019-06-15,2092,87,64,0.89,83,44.7,5.8,224.7,406.13,0.75,0.92,72,63,70,69,66
2019-06-15,2094,88,65,0.13,75,24.7,7.8,258.78,467.8,0.62,0.88,68,67,64,62,59
2019-06-15,2093,84,61,0.0,62,16.7,6.1,325.31,587.9,0.51,0.86,70,68,66,61,58
2019-06-15,2005,84,65,0.0,74,18.9,5.6,206.0,372.36,0.66,0.9,72,70,69,69,67
2019-06-15,2002,76,58,0.0,65,15.3,3.6,238.91,493.38,0.41,0.65,61,60,59,55,52
2019-06-15,2032,91,72,0.0,69,19.5,7.2,252.66,567.67,0.74,1.11,80,79,77,76,72
2019-06-15,2086,92,74,0.0,72,17.7,4.5,282.15,582.7,0.79,1.13,78,77,75,73,72
2019-06-15,2117,71,50,0.0,63,14.6,5.1,305.53,664.73,0.32,0.54,68,67,66,60,55
2019-06-15,2121,77,49,0.0,58,24.9,9.5,326.36,768.25,0.32,0.62,68,67,66,62,57
2019-06-15,2180,90,68,0.05,81,14.4,4.3,225.86,461.24,0.8,1.02,77,78,72,79,79
2019-06-15,2119,69,44,0.19,78,22.3,5.0,262.92,618.91,0.36,0.49,61,59,58,55,52
2019-06-15,2118,72,49,0.0,61,17.1,5.1,238.7,561.91,0.32,0.57,69,67,66,62,55
2019-06-15,2001,84,62,0.0,80,17.8,5.1,191.53,346.2,0.65,0.84,68,66,62,56,60
2019-06-15,2145,84,47,0.0,42,10.5,0.6,116.67,240.9,0.23,0.67,59,60,57,55,51
2019-06-15,2141,76,53,0.01,42,9.4,1.5,213.32,440.5,0.26,0.64,62,62,62,62,60
2019-06-15,2020,74,55,0.11,81,30.5,7.1,185.13,435.95,0.48,0.62,59,57,54,51,46
2019-06-15,2072,82,61,0.0,71,26.2,6.1,248.72,449.6,0.53,0.78,66,66,64,57,54
2019-06-15,2075,86,65,0.0,61,15.0,3.5,287.21,519.09,0.54,0.92,76,76,75,73,71
2019-06-15,2106,96,63,0.0,36,22.6,9.5,325.25,671.6,0.3,1.06,84,80,81,77,73
2019-06-15,2105,99,65,0.0,26,30.6,9.6,322.3,665.5,0.36,1.06,83,81,78,74,70
