Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-01-23,2057,57,40,1.94,90,23.2,4.0,17.78,32.13,0.34,0.37,46,46,44,43,48
2019-01-23,2091,60,31,1.58,88,27.2,7.8,11.21,23.16,0.24,0.27,47,47,47,49,52
2019-01-23,2085,56,30,1.46,90,31.2,10.2,10.47,18.93,0.26,0.28,45,45,46,47,43
2019-01-23,2084,58,31,1.46,88,21.7,9.4,12.32,25.44,0.25,0.28,46,46,46,64,51
2019-01-23,2215,50,20,0.0,56,13.2,3.4,153.87,314.2,0.1,0.2,31,31,32,35,37
2019-01-23,2189,54,37,0.0,48,18.5,6.5,175.33,358.0,0.15,0.32,44,45,47,53,57
2019-01-23,2187,56,22,0.0,48,21.1,3.8,147.43,266.5,0.11,0.25,35,34,35,37,43
2019-01-23,2191,57,21,0.0,46,9.8,1.6,135.47,244.9,0.09,0.23,33,35,36,40,51
2019-01-23,2218,55,38,0.0,62,8.9,1.9,94.77,193.5,0.18,0.3,39,39,38,40,43
2019-01-23,2149,62,34,0.0,37,23.7,8.0,148.07,305.8,0.12,0.34,34,34,35,39,42
2019-01-23,2197,33,-5,0.0,53,23.2,7.8,78.99,161.3,0.06,0.12,30,31,32,35,38
2019-01-23,2173,56,30,0.75,35,23.3,6.3,14.74,30.43,0.12,0.33,48,46,45,46,50
2019-01-23,2068,32,11,0.0,75,14.9,4.8,108.66,196.4,0.09,0.12,29,30,32,35,39
2019-01-23,2092,38,20,0.0,76,21.9,6.3,158.11,285.8,0.12,0.16,38,32,40,41,45
2019-01-23,2094,24,10,0.0,93,4.3,2.0,123.45,223.1,0.09,0.1,34,36,37,41,45
2019-01-23,2093,39,4,0.0,78,15.5,5.5,137.12,247.8,0.1,0.14,32,33,34,39,40
2019-01-23,2005,52,27,0.8,97,30.8,8.1,7.02,12.69,0.27,0.28,44,43,43,45,49
2019-01-23,2002,21,0,0.01,82,11.5,3.2,96.05,198.36,0.07,0.08,31,30,32,33,35
2019-01-23,2032,60,34,0.79,88,27.2,10.8,12.88,28.95,0.3,0.33,50,49,48,50,53
2019-01-23,2086,63,35,0.98,98,19.6,8.1,15.73,32.48,0.34,0.35,50,50,50,50,54
2019-01-23,2117,32,6,0.0,82,29.4,12.4,53.25,115.82,0.1,0.12,29,30,31,31,37
2019-01-23,2121,31,2,0.0,79,24.1,11.0,52.2,122.89,0.09,0.12,28,29,29,31,35
2019-01-23,2180,70,50,1.98,96,32.7,12.7,22.44,45.82,0.58,0.6,62,62,72,57,58
2019-01-23,2119,30,4,0.05,88,28.5,11.0,48.22,113.54,0.11,0.13,32,32,33,35,37
2019-01-23,2118,30,4,0.0,75,26.7,7.5,47.54,111.95,0.09,0.12,26,27,27,30,34
2019-01-23,2001,26,2,0.0,90,13.2,6.2,117.96,213.25,0.1,0.11,34,34,36,40,43
2019-01-23,2145,51,25,0.0,35,9.2,1.5,100.55,202.0,0.09,0.24,32,32,34,35,39
2019-01-23,2141,50,25,0.0,29,18.0,2.7,151.98,313.8,0.07,0.25,32,32,33,35,38
2019-01-23,2020,29,3,0.0,84,33.4,15.2,80.43,189.34,0.1,0.12,28,29,31,34,38
2019-01-23,2072,26,-1,0.0,87,25.0,7.3,112.5,203.4,0.07,0.09,29,31,31,33,37
2019-01-23,2075,55,37,1.37,94,24.4,7.8,18.37,33.2,0.34,0.35,45,45,44,45,50
