Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
2019-02-15,2057,62,48,0.0,88,10.9,3.0,40.03,72.4,0.4,0.45,52,51,50,48,50
2019-02-15,2091,56,35,0.02,86,15.8,4.9,35.95,74.2,0.28,0.34,51,51,52,52,53
2019-02-15,2085,52,33,0.09,91,24.4,10.7,26.14,47.26,0.24,0.26,46,47,48,49,42
2019-02-15,2084,55,35,0.04,89,19.7,7.8,38.22,78.9,0.26,0.29,49,49,50,64,52
2019-02-15,2215,26,13,0.01,75,22.7,6.8,138.26,282.3,0.09,0.12,32,32,33,35,37
2019-02-15,2189,50,37,0.09,86,22.2,7.5,94.31,192.6,0.23,0.27,45,47,49,51,54
2019-02-15,2187,44,26,0.0,67,16.4,5.2,171.87,310.6,0.13,0.2,32,32,33,35,40
2019-02-15,2191,33,18,0.1,71,20.5,4.3,100.65,181.9,0.09,0.14,34,36,37,41,51
2019-02-15,2218,32,27,0.17,100,12.3,3.8,45.91,93.8,0.16,0.16,33,34,34,37,42
2019-02-15,2149,44,27,0.01,59,21.6,6.5,150.35,310.4,0.12,0.21,34,34,35,38,41
2019-02-15,2197,48,1,0.0,64,16.7,5.9,165.71,338.4,0.07,0.14,31,31,31,33,36
2019-02-15,2173,61,44,0.3,46,14.4,3.9,40.6,83.9,0.21,0.45,53,52,50,51,52
2019-02-15,2068,10,-5,0.0,76,15.5,6.3,88.12,159.3,0.04,0.05,26,27,29,32,37
2019-02-15,2092,31,20,0.0,84,24.1,12.9,31.91,57.67,0.11,0.13,40,35,42,42,44
2019-02-15,2094,14,8,0.0,82,22.1,9.9,50.52,91.3,0.06,0.07,32,33,34,38,42
2019-02-15,2093,21,11,0.0,78,17.5,7.9,71.15,128.6,0.06,0.08,31,32,33,37,38
2019-02-15,2005,53,27,0.01,89,15.2,5.0,42.36,76.56,0.19,0.22,44,45,46,47,49
2019-02-15,2002,12,-13,0.0,75,21.0,8.1,150.13,309.97,0.04,0.05,31,30,31,32,34
2019-02-15,2032,65,40,0.01,95,24.1,6.7,21.14,47.5,0.47,0.49,56,55,54,54,54
2019-02-15,2086,66,43,0.0,98,18.4,4.4,39.92,82.46,0.52,0.54,55,55,53,53,54
2019-02-15,2117,6,-5,0.07,85,10.9,3.9,104.58,227.54,0.04,0.04,22,22,25,27,35
2019-02-15,2121,12,-7,0.0,80,19.6,7.6,79.74,187.76,0.04,0.05,25,26,26,29,33
2019-02-15,2180,71,55,0.0,90,18.4,4.6,83.21,169.88,0.53,0.6,61,61,72,59,60
2019-02-15,2119,21,3,0.0,89,27.8,10.0,120.78,284.32,0.08,0.08,31,32,33,35,36
2019-02-15,2118,5,-9,0.0,77,16.7,7.4,102.69,241.68,0.04,0.04,22,23,24,28,33
2019-02-15,2001,12,7,0.0,87,19.5,7.6,72.65,131.27,0.06,0.07,31,32,34,38,42
2019-02-15,2145,38,20,0.03,85,13.6,2.8,110.22,227.6,0.13,0.16,32,32,33,35,38
2019-02-15,2141,46,25,0.02,46,27.0,3.8,170.51,352.1,0.08,0.2,33,33,33,34,37
2019-02-15,2020,3,-22,0.0,76,14.1,4.7,107.3,252.64,0.02,0.03,24,26,28,31,35
2019-02-15,2072,6,-10,0.0,80,18.5,9.0,132.66,239.8,0.03,0.04,26,28,28,31,35
2019-02-15,2075,60,44,0.44,91,11.8,4.0,48.54,87.78,0.37,0.41,50,50,50,50,52
2019-02-15,2106,75,39,0.0,35,35.1,10.8,174.31,359.9,0.16,0.54,56,50,52,50,50
2019-02-15,2105,76,36,0.0,30,30.4,11.2,183.42,378.7,0.17,0.55,54,53,51,48,49
2019-02-15,2178,64,51,0.13,94,10.7,1.3,32.9,67.19,0.46,0.49,54,54,55,55,58
2019-02-15,2200,82,46,0.0,48,27.2,6.4,161.72,330.3,0.28,0.66,53,52,51,51,54
2019-02-15,2202,57,28,0.0,62,22.9,9.5,170.27,347.7,0.17,0.29,50,50,50,50,52
2019-02-15,2138,39,29,0.91,91,14.0,5.6,143.05,336.76,0.17,0.19,31,32,32,34,35
2019-02-15,2135,39,24,0.0,78,34.9,7.9,103.29,210.9,0.14,0.18,31,32,33,35,39
2019-02-15,2136,42,24,0.05,82,48.8,9.8,107.29,252.51,0.16,0.2,31,33,33,36,40
2019-02-15,2150,33,17,0.0,82,37.3,16.5,161.55,371.87,0.12,0.15,33,33,33,35,37
