,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.5521,0.0590836685150861,0.01935442164540285,22.418055555555554,47.739444444444445,0.0
1,Carretoro,0.2084,0.04427455365657805,0.0121256140992045,22.718518518518522,47.19222222222222,0.0
2,Casa_Periles,0.2774,0.01848289743065825,0.0044066075934097145,22.691358024691358,46.852777777777774,0.0
3,Concejo_del_Monte,0.2418,0.03696458227932445,0.007310252869501705,22.627314814814817,46.922222222222224,0.0
4,El_Coto,0.2376,0.0333779491484165,0.01186342444270845,22.808179012345683,47.16166666666667,0.0
5,El_Tomillar,0.2461,0.03045208100229495,0.01056105969473715,22.54259259259259,47.815555555555555,0.0
6,Granja_g,0.3475,0.037427294999361004,0.008177102077752345,22.746450617283948,46.89333333333333,0.0
7,Guarrati,0.4244,0.08415696211159225,0.01971742231398815,22.374074074074077,48.16055555555556,0.0
8,La_Atalaya,0.2086,0.0,0.0,22.210648148148145,49.11694444444444,0.0
9,La_Cruz_de_Elias,0.1898,0.03234350495040415,0.008391748880967491,22.541358024691355,47.44138888888889,0.0
10,Las_Arenas,0.2563,0.0335410889238119,0.008189438842236989,22.65216049382716,47.69222222222221,0.0
11,Las_Bodegas,0.3519,0.0266164690256118,0.01070812949910756,22.091512345679014,49.118888888888904,0.0
12,Las_Brozas,0.316,0.05456800572574135,0.01203900948166845,22.88425925925926,46.350555555555545,0.0
13,Las_Eritas,0.2155,0.03287219442427155,0.006152120418846606,22.405864197530867,47.91666666666666,0.0
14,Las_Tres_Rayas,0.2564,0.0505102481693029,0.0121452454477548,22.071296296296293,48.962777777777774,0.0
15,Las_Vacas,0.2035,0.06347750499844547,0.0114110740832984,22.67885802469136,46.58166666666666,0.0
16,Las_Victorias,0.3017,0.04029914177954196,0.005380069836974135,22.747685185185183,46.76388888888889,0.0
17,Llanos_de_la_Boveda,0.1978,0.06704934313893315,0.01333192549645895,22.526388888888892,47.17111111111111,0.0
18,Paredinas,0.3383,0.0650396719574928,0.01061324821785085,22.802623456790116,46.47361111111111,0.0
19,Zamarron,0.2488,0.02850105892866845,0.0055135204456746535,22.1625,48.99055555555556,0.0
