,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.5189,0.093515358865261,0.0342672578990459,12.706944444444446,79.65194444444442,0.09066666666666667
1,Carretoro,0.2066,0.0456476956605911,0.0103399772197008,12.99398148148148,79.3536111111111,0.10066666666666667
2,Casa_Periles,0.2752,0.0288566760718822,0.00538554135710001,12.970370370370372,78.43805555555556,0.10466666666666667
3,Concejo_del_Monte,0.2548,0.0432062558829784,0.0134867569431662,12.865586419753084,79.10444444444445,0.114
4,El_Coto,0.2663,0.0397392660379409,0.0112653160467743,13.062191358024695,79.03944444444444,0.10733333333333335
5,El_Tomillar,0.2845,0.0318896993994712,0.0122963823378086,12.765586419753083,79.89361111111113,0.10933333333333334
6,Granja_g,0.3951,0.0446906238794326,0.0148673802614212,13.028703703703703,78.93805555555555,0.09133333333333335
7,Guarrati,0.4095,0.0495489425957202,0.0247329585254192,12.581172839506172,80.40750000000001,0.10866666666666668
8,La_Atalaya,0.2029,0.0400668829679489,0.0139945866540074,12.497685185185185,80.92611111111111,0.08133333333333335
9,La_Cruz_de_Elias,0.1874,0.02726318128407,0.00959586817771196,12.787808641975309,79.5663888888889,0.11666666666666667
10,Las_Arenas,0.3095,0.0356534831225872,0.008716487325727941,12.893209876543208,79.9252777777778,0.13333333333333336
11,Las_Bodegas,0.4311,0.0,0.0,12.273765432098765,81.41361111111111,0.08800000000000001
12,Las_Brozas,0.3726,0.0661081001162529,0.014599660411476999,13.300925925925927,77.52527777777779,0.11733333333333335
13,Las_Eritas,0.2176,0.0760627835988998,0.00793891958892345,12.633024691358026,80.06027777777778,0.09600000000000003
14,Las_Tres_Rayas,0.2788,0.0465050265192985,0.0138696106150746,12.199845679012345,81.78277777777778,0.15666666666666668
15,Las_Vacas,0.2242,0.0656318515539169,0.0120800882577896,12.941512345679012,78.39083333333335,0.11533333333333332
16,Las_Victorias,0.2911,0.0544133968651294,0.00713066849857568,13.082561728395063,78.23833333333333,0.11000000000000001
17,Llanos_de_la_Boveda,0.1916,0.0630245208740234,0.0111085576936602,12.76820987654321,78.94888888888887,0.09666666666666669
18,Paredinas,0.3351,0.0496944487094879,0.00980627164244651,13.191666666666665,77.78027777777778,0.142
19,Zamarron,0.2845,0.0555537827312946,0.00647091353312134,12.29722222222222,81.6575,0.13133333333333336
