,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.1916,0.0352019183337688,0.00891896896064281,4.682870370370369,71.40055555555556,0.017333333333333333
1,Carretoro,0.1859,0.0399917028844356,0.00676045613363385,4.831172839506173,71.77250000000001,0.024000000000000004
2,Casa_Periles,0.28,0.0292047783732414,0.0036826927680522203,4.561265432098765,72.45472222222223,0.022666666666666665
3,Concejo_del_Monte,0.2201,0.0451313890516757,0.006398824509233229,4.536882716049383,72.36555555555556,0.025333333333333333
4,El_Coto,0.3273,0.0351341441273689,0.00718008121475577,4.7700617283950635,72.27444444444444,0.029333333333333336
5,El_Tomillar,0.2354,0.0187357179820537,0.00906278938055038,4.6154320987654325,72.14416666666668,0.02466666666666667
6,Granja_g,0.4321,0.0650163292884826,0.0156782902777194,4.7800925925925934,71.90222222222222,0.023333333333333334
7,Guarrati,0.4204,0.0287185553461313,0.00826086290180683,4.553395061728395,71.76916666666666,0.025333333333333336
8,La_Atalaya,0.1864,0.0369282998144626,0.0071536055766046,4.524228395061729,71.4961111111111,0.016666666666666666
9,La_Cruz_de_Elias,0.2098,0.045395728200674,0.00656498223543167,4.5700617283950615,72.0825,0.024666666666666667
10,Las_Arenas,0.2191,0.0414974577724933,0.008323093876242629,4.700617283950618,72.3225,0.03333333333333333
11,Las_Bodegas,0.3785,0.0365733951330184,0.0115465875715017,4.353703703703704,71.64277777777778,0.014666666666666668
12,Las_Brozas,0.3019,0.0457981638610363,0.00934725161641836,4.725308641975307,72.71277777777777,0.028000000000000004
13,Las_Eritas,0.3708,0.0768812373280525,0.0063676661811769,4.6628086419753085,71.51444444444445,0.017333333333333333
14,Las_Tres_Rayas,0.319,0.042032241821289,0.0174544546753168,4.303395061728395,72.3261111111111,0.02333333333333333
15,Las_Vacas,0.2154,0.0202232170850038,0.0054843327961862,4.5108024691358,72.40138888888889,0.02333333333333333
16,Las_Victorias,0.2042,0.0505910590291023,0.0062672412022948204,4.620370370370369,72.60194444444444,0.029333333333333333
17,Llanos_de_la_Boveda,0.1976,0.0384031534194946,0.00420186296105384,4.441975308641976,72.36583333333334,0.022666666666666665
18,Paredinas,0.2539,0.0304478853940963,0.008535416796803471,4.608024691358025,72.85444444444444,0.03266666666666666
19,Zamarron,0.2195,0.0247606486082077,0.00703320978209376,4.384413580246914,72.06111111111112,0.021333333333333333
