,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.5118,0.0853708982467651,0.025260841473937003,4.364197530864199,89.51194444444445,0.16333333333333336
1,Carretoro,0.3445,0.07945359498262401,0.0121641606092453,4.57175925925926,89.3152777777778,0.17400000000000002
2,Casa_Periles,0.3778,0.0719964802265167,0.00885109789669513,4.5445987654321,89.14750000000001,0.16866666666666671
3,Concejo_del_Monte,0.3592,0.08778151124715801,0.0163287669420242,4.482870370370369,89.25277777777778,0.17400000000000002
4,El_Coto,0.2936,0.049979068338871,0.0130042098462581,4.614197530864199,89.53861111111112,0.18733333333333332
5,El_Tomillar,0.3463,0.0460057035088539,0.0122361127287149,4.412345679012346,89.845,0.17333333333333337
6,Granja_g,0.257,0.131931126117706,0.0178499650210142,4.54645061728395,89.24305555555556,0.178
7,Guarrati,0.4056,0.163856863975524,0.0322063118219375,4.291975308641977,89.83444444444443,0.16
8,La_Atalaya,0.254,0.11957673728466,0.0228861570358276,4.2404320987654325,89.80388888888886,0.1566666666666667
9,La_Cruz_de_Elias,0.2366,0.087666817009449,0.0158142782747745,4.44429012345679,89.4438888888889,0.18266666666666667
10,Las_Arenas,0.287,0.0915222316980362,0.0242935083806514,4.453858024691359,90.16972222222223,0.17200000000000001
11,Las_Bodegas,0.5013,0.0,0.0,4.090277777777778,90.22944444444445,0.15
12,Las_Brozas,0.3516,0.112879253923892,0.0147298062220215,4.711574074074075,89.06222222222223,0.17133333333333337
13,Las_Eritas,0.4268,0.18780027329921695,0.0368081368505954,4.368364197530864,89.84555555555555,0.16000000000000006
14,Las_Tres_Rayas,0.3828,0.0397012680768966,0.0109290992841124,3.988734567901235,90.82083333333334,0.15333333333333335
15,Las_Vacas,0.29100000000000004,0.0793434008955955,0.0127469114959239,4.515432098765433,89.03361111111113,0.166
16,Las_Victorias,0.2737,0.0752412155270576,0.0171495024114847,4.587654320987654,89.26249999999999,0.17200000000000004
17,Llanos_de_la_Boveda,0.2466,0.12609840929508198,0.0103236455470323,4.386419753086419,89.30444444444443,0.17600000000000002
18,Paredinas,0.3741,0.0909308418631553,0.00977963767945766,4.555555555555555,89.42527777777778,0.17400000000000002
19,Zamarron,0.3092,0.075702853500843,0.0107842730358242,4.095061728395062,90.46361111111109,0.15333333333333338
