,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.5321,0.045888639986515,0.0114286076277494,16.737037037037037,52.01916666666666,0.0
1,Carretoro,0.2022,0.0333636961877346,0.0132968667894601,16.984876543209875,52.20555555555556,0.0
2,Casa_Periles,0.254,0.0327726826071739,0.00526674883440136,16.851543209876542,51.91166666666666,0.0
3,Concejo_del_Monte,0.2091,0.0322242230176925,0.00559963239356875,16.773765432098763,51.62444444444444,0.0
4,El_Coto,0.24,0.0361237972974777,0.008415854535996909,16.996604938271606,52.271666666666654,0.0
5,El_Tomillar,0.2713,0.0334522947669029,0.0133315566927194,16.737345679012343,52.57722222222222,0.0
6,Granja_g,0.5186,0.0867472365498542,0.0194699484854936,16.983024691358025,52.14388888888888,0.0
7,Guarrati,0.5615,0.0361882224678993,0.0106765627861022,16.600925925925925,52.613055555555555,0.0
8,La_Atalaya,0.3086,0.0382560119032859,0.0161944907158613,16.424691358024695,52.68222222222221,0.0
9,La_Cruz_de_Elias,0.1734,0.0473438054323196,0.0100551284849643,16.7054012345679,51.87666666666667,0.0
10,Las_Arenas,0.2538,0.0275440774857997,0.00749700702726841,16.852777777777778,52.51972222222223,0.0
11,Las_Bodegas,0.2967,0.0361539535224437,0.00860584620386362,16.24891975308642,52.99611111111112,0.0
12,Las_Brozas,0.297,0.0551146902143955,0.0103936279192566,17.18317901234568,51.71666666666667,0.0
13,Las_Eritas,0.1927,0.104326695203781,0.00877568777650594,16.67422839506173,52.39722222222222,0.0
14,Las_Tres_Rayas,0.3016,0.0405576005578041,0.0164489019662141,16.180864197530866,53.56722222222222,0.0
15,Las_Vacas,0.2963,0.0429599359631538,0.0129322232678532,16.820216049382715,51.51027777777778,0.0
16,Las_Victorias,0.2052,0.0756509900093078,0.00886147934943437,16.980555555555554,51.87249999999999,0.0
17,Llanos_de_la_Boveda,0.2332,0.0460928380489349,0.0109813967719674,16.661728395061726,52.01166666666667,0.0
18,Paredinas,0.3182,0.0540300719439983,0.009165576659142971,17.104166666666668,51.63305555555555,0.0
19,Zamarron,0.3095,0.0451294742524623,0.0117500545457005,16.300925925925927,53.31499999999999,0.0
