,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.5157,0.058702778071165,0.00785314943641424,4.080864197530864,74.51416666666667,0.08600000000000002
1,Carretoro,0.5569,0.0320079512894153,0.00691975094377994,4.326388888888888,74.69638888888889,0.08666666666666667
2,Casa_Periles,0.5357,0.0255501233041286,0.00445480365306139,4.230401234567901,75.18083333333334,0.08066666666666666
3,Concejo_del_Monte,0.4599,0.0661866888403892,0.008571649901568891,4.114043209876544,75.26583333333335,0.08266666666666667
4,El_Coto,0.3383,0.0282225273549556,0.00622727442532777,4.406481481481481,75.30194444444444,0.09000000000000001
5,El_Tomillar,0.3058,0.0259174834936857,0.0038458628114312796,4.188888888888889,75.81777777777778,0.09600000000000002
6,Granja_g,0.6629,0.0469928756356239,0.00727380765601992,4.315895061728395,74.78944444444446,0.08133333333333334
7,Guarrati,0.5184,0.0244826599955558,0.0076606026850640704,4.019444444444444,75.92166666666667,0.10866666666666668
8,La_Atalaya,0.3279,0.0458487980067729,0.00587610434740781,3.918827160493827,76.025,0.07733333333333334
9,La_Cruz_de_Elias,0.3648,0.067926712334156,0.00659793522208929,4.069598765432099,75.60638888888889,0.07933333333333333
10,Las_Arenas,0.4811,0.0386452078819274,0.006469844374805679,4.336419753086419,75.69500000000001,0.09133333333333334
11,Las_Bodegas,0.4523,0.0310708619654178,0.0067625585943460395,3.7462962962962965,76.9225,0.09066666666666667
12,Las_Brozas,0.3211,0.0635119974613189,0.00617518182843923,4.531172839506173,74.05638888888889,0.07866666666666668
13,Las_Eritas,0.5585,0.071585364639759,0.009512012824416159,4.063117283950617,75.00722222222224,0.09400000000000003
14,Las_Tres_Rayas,0.4189,0.0672499984502792,0.0106994602829217,3.746604938271605,77.11805555555556,0.10733333333333332
15,Las_Vacas,0.5366,0.0348332785069942,0.007630817592144009,4.163734567901234,74.99305555555557,0.08000000000000002
16,Las_Victorias,0.3277,0.0484407730400562,0.00962047558277845,4.349074074074073,74.83194444444443,0.08000000000000002
17,Llanos_de_la_Boveda,0.3720000000000001,0.0515466406941413,0.0114724123850464,4.054320987654321,75.59750000000001,0.07600000000000001
18,Paredinas,0.239,0.0504847951233387,0.00701385736465454,4.456481481481481,74.26138888888889,0.09000000000000001
19,Zamarron,0.4232,0.0317217111587524,0.00306913163512945,3.819598765432099,76.96277777777777,0.11000000000000001
