,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.6026,0.07630273699760434,0.0235586427152156,22.6179012345679,50.42333333333335,0.11333333333333333
1,Carretoro,0.2714,0.07069579325616354,0.01286799833178515,22.80725308641975,50.18833333333334,0.132
2,Casa_Periles,0.3225,0.0354015892371535,0.011401252355426545,22.679475308641972,50.308611111111105,0.04666666666666666
3,Concejo_del_Monte,0.2655,0.041746275499463054,0.009155069477856156,22.59305555555555,50.56027777777777,0.10200000000000002
4,El_Coto,0.2776,0.04536579735577105,0.00991775002330541,22.821759259259256,50.46833333333333,0.062000000000000006
5,El_Tomillar,0.2693,0.0359648801386356,0.009853746276348779,22.620524691358025,50.89277777777779,0.08266666666666667
6,Granja_g,0.3072,0.02712203375995155,0.009688899619504764,22.779629629629632,50.10222222222222,0.1
7,Guarrati,0.3199,0.06477076001465315,0.01508457260206335,22.488117283950615,51.032222222222224,0.13533333333333336
8,La_Atalaya,0.3281,0.0,0.0,22.490740740740744,51.488888888888894,0.07933333333333333
9,La_Cruz_de_Elias,0.2644,0.0457222610712051,0.007356806192547079,22.574999999999996,50.74361111111111,0.10600000000000001
10,Las_Arenas,0.2587,0.031079877167940095,0.010843582917004777,22.75246913580247,50.705555555555556,0.04933333333333333
11,Las_Bodegas,0.3739,0.0316853048279881,0.0094153913669288,22.326851851851856,51.70666666666666,0.06133333333333334
12,Las_Brozas,0.3172,0.06002647429704665,0.01005474943667648,22.84969135802469,49.80638888888887,0.026000000000000002
13,Las_Eritas,0.2413,0.04513418860733505,0.00849592592567205,22.59429012345679,50.66777777777778,0.11000000000000001
14,Las_Tres_Rayas,0.3106,0.04646095819771285,0.01452251570299265,22.301234567901233,51.47888888888888,0.05666666666666667
15,Las_Vacas,0.245,0.0498336032032966,0.00723946234211325,22.599999999999998,50.41083333333333,0.08666666666666667
16,Las_Victorias,0.3257,0.0529160555452108,0.006928045302629471,22.7125,50.253888888888895,0.03133333333333333
17,Llanos_de_la_Boveda,0.2535,0.0644740089774131,0.01743629388511175,22.53858024691358,50.539444444444435,0.06066666666666667
18,Paredinas,0.3483,0.0551289431750774,0.0159167787060141,22.79490740740741,49.83611111111112,0.029999999999999995
19,Zamarron,0.3498,0.03891992010176175,0.00554239121265709,22.363888888888887,51.56666666666667,0.07
