,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.6275,0.0615010894834995,0.0102804386988282,6.188117283950617,87.20083333333334,0.06400000000000002
1,Carretoro,0.5206,0.0613595396280288,0.00898149516433477,6.239351851851851,88.12777777777778,0.06333333333333332
2,Casa_Periles,0.5839,0.0519093871116638,0.0106591451913118,6.023919753086418,89.17861111111111,0.06733333333333333
3,Concejo_del_Monte,0.4953,0.10347606241703,0.0210814103484153,6.02716049382716,88.80527777777777,0.06266666666666668
4,El_Coto,0.3386,0.0622159652411937,0.014215144328773001,6.214043209876544,89.24055555555555,0.06533333333333334
5,El_Tomillar,0.3568,0.04502196609973901,0.0110647352412343,6.114969135802469,89.23277777777778,0.05866666666666667
6,Granja_g,0.5545,0.101727113127708,0.0187099557369947,6.136882716049383,88.64416666666666,0.06266666666666668
7,Guarrati,0.5052,0.0684154257178306,0.0109888296574354,6.053395061728396,88.73694444444443,0.05533333333333334
8,La_Atalaya,0.3468,0.0683367252349853,0.0123739195987582,6.1785493827160485,88.01083333333332,0.060000000000000005
9,La_Cruz_de_Elias,0.4847,0.0751696899533271,0.0128521621227264,6.063734567901233,88.72583333333333,0.068
10,Las_Arenas,0.4775,0.0458476915955543,0.0126487128436565,6.205555555555557,89.32777777777777,0.058
11,Las_Bodegas,0.5774,0.0668319314718246,0.0101005109027028,6.031481481481481,88.76777777777778,0.059333333333333335
12,Las_Brozas,0.3232,0.0760012045502662,0.0121922055259346,6.1870370370370384,88.50111111111111,0.06466666666666668
13,Las_Eritas,0.6883,0.0936369374394416,0.022714102640747996,6.218827160493827,87.48472222222222,0.05933333333333334
14,Las_Tres_Rayas,0.4559,0.0706908106803894,0.011622954159975,5.911574074074074,89.315,0.05933333333333335
15,Las_Vacas,0.5205,0.0515449792146682,0.0156984683126211,5.992901234567901,88.92111111111112,0.05666666666666667
16,Las_Victorias,0.4083,0.107985064387321,0.0193932224065065,6.077623456790122,89.07888888888891,0.06733333333333333
17,Llanos_de_la_Boveda,0.3741,0.0503353178501129,0.0106804110109806,5.917129629629629,89.29888888888887,0.07
18,Paredinas,0.2529,0.0704452767968177,0.008706070482730859,6.109259259259259,88.7425,0.061333333333333344
19,Zamarron,0.5425,0.0430149212479591,0.00925720389932394,6.008487654320986,89.09888888888891,0.05733333333333334
