,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.44299999999999995,0.0731840059161186,0.0167401619255542,23.799999999999997,45.156388888888884,0.0
1,Carretoro,0.2277,0.03827491030097,0.0109429797157645,24.03533950617284,45.299166666666665,0.0
2,Casa_Periles,0.5126,0.0337088853120803,0.007416797336190929,23.920216049382717,44.970277777777774,0.0
3,Concejo_del_Monte,0.21,0.030277682468295,0.00585429556667804,23.885956790123462,44.780555555555566,0.0
4,El_Coto,0.2242,0.0255319904536008,0.0108362417668104,23.971913580246913,45.36416666666667,0.0
5,El_Tomillar,0.2563,0.0236374363303184,0.00848568603396415,23.659259259259258,45.73388888888888,0.0
6,Granja_g,0.6573,0.0964271426200866,0.0379868075251579,24.021604938271604,45.25277777777778,0.0
7,Guarrati,0.4459,0.0242042299360036,0.008562192320823671,23.534104938271604,45.78555555555556,0.0
8,La_Atalaya,0.3569,0.0568458549678325,0.00714078359305858,23.567746913580248,45.40305555555555,0.0
9,La_Cruz_de_Elias,0.1712,0.0366348922252655,0.0064385556615889,23.760802469135804,45.031666666666666,0.0
10,Las_Arenas,0.2557,0.0399550683796405,0.005920787807554,23.753703703703707,45.84305555555556,0.0
11,Las_Bodegas,0.3302,0.0190865434706211,0.00656888075172901,23.234876543209875,45.97388888888889,0.0
12,Las_Brozas,0.2614,0.0554267056286335,0.011168910190463,24.258796296296293,44.93916666666666,0.0
13,Las_Eritas,0.1984,0.0466102585196495,0.008515988476574421,23.67253086419753,45.56722222222222,0.0
14,Las_Tres_Rayas,0.2706,0.0581998527050018,0.0147913116961717,23.073765432098764,46.71388888888888,0.0
15,Las_Vacas,0.2438,0.0370874367654323,0.00658143404871225,23.939814814814813,44.666111111111114,0.0
16,Las_Victorias,0.2001,0.0551575943827629,0.00580529123544693,24.028703703703705,44.9536111111111,0.0
17,Llanos_de_la_Boveda,0.2258,0.0506335869431495,0.00889933202415704,23.720987654320993,45.04166666666667,0.0
18,Paredinas,0.2885,0.0422405339777469,0.0147073464468121,24.10679012345679,45.116666666666674,0.0
19,Zamarron,0.299,0.0193017162382602,0.00587794464081525,23.222222222222225,46.3811111111111,0.0
