,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.3701,0.0200217496603727,0.00644059898331761,7.636882716049382,70.16583333333332,0.16533333333333333
1,Carretoro,0.6115,0.0243312530219554,0.00896971113979816,7.833333333333331,70.56833333333333,0.186
2,Casa_Periles,0.4037,0.0497367121279239,0.0153182428330183,7.668055555555554,71.24499999999999,0.20533333333333334
3,Concejo_del_Monte,0.5993,0.0394789054989814,0.00709159392863512,7.561111111111111,71.56777777777778,0.17200000000000001
4,El_Coto,0.3663,0.0267110206186771,0.00609505223110318,7.870370370370371,71.12027777777779,0.19600000000000004
5,El_Tomillar,0.3154,0.0283660944551229,0.00928315892815589,7.703549382716049,71.39722222222221,0.2
6,Granja_g,0.6176,0.0389704257249832,0.016840036958456,7.780555555555556,70.77722222222222,0.17933333333333337
7,Guarrati,0.8078,0.0205473005771636,0.00947174057364463,7.568981481481482,71.4513888888889,0.2033333333333333
8,La_Atalaya,0.56,0.0507623292505741,0.0085842041298747,7.493827160493827,71.62777777777778,0.16333333333333336
9,La_Cruz_de_Elias,0.5079,0.0205658376216888,0.00891675241291523,7.55324074074074,71.59638888888888,0.17866666666666664
10,Las_Arenas,0.4572,0.0335410609841346,0.00833725184202194,7.872067901234568,71.07,0.214
11,Las_Bodegas,0.4722,0.028705546632409,0.0051209111697971795,7.337037037037037,72.2575,0.2006666666666667
12,Las_Brozas,0.3601,0.0490524843335151,0.0111694298684597,7.95925925925926,70.08444444444444,0.21400000000000002
13,Las_Eritas,0.5661,0.0420953743159771,0.012682924978435,7.6322530864197535,70.4938888888889,0.18333333333333332
14,Las_Tres_Rayas,0.5057,0.0608290433883667,0.0122073721140623,7.350154320987654,72.18722222222222,0.2546666666666667
15,Las_Vacas,0.4674,0.0469266772270202,0.0060331798158586,7.583950617283949,71.42694444444444,0.176
16,Las_Victorias,0.4468,0.0358280874788761,0.00789445731788873,7.7901234567901225,70.7861111111111,0.21333333333333337
17,Llanos_de_la_Boveda,0.4384,0.055640585720539,0.0068435738794505605,7.513117283950617,71.5525,0.19600000000000004
18,Paredinas,0.2862,0.035518892109394,0.00989507790654897,7.923302469135804,70.01805555555555,0.20866666666666667
19,Zamarron,0.595,0.0422061905264854,0.004426671192049979,7.410648148148146,72.22555555555556,0.24200000000000002
