,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.3896,0.09102018363773784,0.02048273244872685,10.188580246913578,74.73166666666667,0.08733333333333335
1,Carretoro,0.2167,0.0412410087883472,0.00790691538713872,10.387499999999998,74.46638888888889,0.09933333333333334
2,Casa_Periles,0.2782,0.02036718092858785,0.004657623125240205,10.267592592592594,73.98694444444445,0.11533333333333334
3,Concejo_del_Monte,0.2606,0.06207395717501635,0.011083559133112406,10.253395061728392,74.05166666666668,0.11200000000000003
4,El_Coto,0.2595,0.0400097612291574,0.010065523441880914,10.444135802469136,74.06444444444445,0.09933333333333336
5,El_Tomillar,0.3136,0.029349829070270006,0.00898038456216454,10.273765432098765,74.28555555555555,0.08400000000000002
6,Granja_g,0.2332,0.0416308939456939,0.008099351543933144,10.368672839506173,74.2575,0.09266666666666667
7,Guarrati,0.355,0.05048323236405845,0.019205125980079098,10.164351851851851,74.28472222222221,0.09
8,La_Atalaya,0.2013,0.0,0.0,10.0320987654321,75.38611111111113,0.08666666666666667
9,La_Cruz_de_Elias,0.2165,0.03577723912894725,0.008626615395769475,10.254938271604939,74.23472222222222,0.1066666666666667
10,Las_Arenas,0.3058,0.04275646246969695,0.008754292502999299,10.313734567901234,74.87972222222224,0.08733333333333333
11,Las_Bodegas,0.3075,0.02646266948431725,0.008674730313941826,9.958333333333332,75.09277777777778,0.09133333333333334
12,Las_Brozas,0.3376,0.05125148035585875,0.008027817355468866,10.36327160493827,74.37805555555558,0.10866666666666669
13,Las_Eritas,0.2799,0.07226867601275441,0.0118712773546576,10.226080246913579,74.69777777777777,0.08933333333333333
14,Las_Tres_Rayas,0.3143,0.0295041305944323,0.01209329580888145,9.945061728395062,75.02861111111112,0.084
15,Las_Vacas,0.2274,0.051658362150192205,0.006732895271852611,10.250154320987656,73.75194444444443,0.11333333333333336
16,Las_Victorias,0.1963,0.05727178975939745,0.008991708513349291,10.301851851851854,74.19111111111111,0.11266666666666668
17,Llanos_de_la_Boveda,0.1909,0.0673005171120166,0.00884709996171293,10.15756172839506,73.99611111111109,0.10600000000000004
18,Paredinas,0.3684,0.0365259069949388,0.0103186857886612,10.224845679012345,74.72055555555555,0.10266666666666668
19,Zamarron,0.2483,0.038474388420581804,0.005650835810229175,10.006944444444441,74.80833333333334,0.09466666666666668
