,Region,NDVI,VV,VH,AvgTemp,Avgrelhumid,Totrain
0,Canizal,0.5146,0.0447482578456401,0.0068358671851456105,15.498919753086417,40.402499999999996,0.0
1,Carretoro,0.3806,0.0252316687256097,0.008321886882185929,15.729475308641977,40.287777777777784,0.0
2,Casa_Periles,0.3177,0.0275559965521097,0.00807451829314231,15.686111111111112,39.851666666666674,0.0
3,Concejo_del_Monte,0.3111,0.0291868448257446,0.011220914311706999,15.595061728395063,39.98833333333334,0.0
4,El_Coto,0.2973,0.0328825749456882,0.0083686588332057,15.766820987654318,40.066111111111105,0.0
5,El_Tomillar,0.2247,0.0310646425932645,0.00803569238632917,15.51327160493827,40.268055555555556,0.0
6,Granja_g,0.3767,0.020349595695734,0.0066317101009190004,15.707870370370369,40.262499999999996,0.0
7,Guarrati,0.6951,0.0257738791406154,0.0189729500561952,15.371296296296297,40.34583333333333,0.0
8,La_Atalaya,0.2959,0.0412270911037921,0.0065129781141877105,15.283179012345679,41.050555555555555,0.0
9,La_Cruz_de_Elias,0.3927,0.0322998166084289,0.00574958231300115,15.516512345679011,40.12638888888888,0.0
10,Las_Arenas,0.2483,0.0439756847918033,0.00781255681067705,15.599074074074075,40.41305555555555,0.0006666666666666666
11,Las_Bodegas,0.4402,0.0,0.0,15.124074074074075,40.88166666666667,0.0
12,Las_Brozas,0.2789,0.038817785680294,0.00767053151503205,15.966820987654321,39.86361111111111,0.0006666666666666666
13,Las_Eritas,0.5884,0.0408833622932434,0.008779621683061121,15.488580246913578,40.385000000000005,0.0
14,Las_Tres_Rayas,0.368,0.097608558833599,0.0119231827557086,15.047839506172838,41.07472222222223,0.002
15,Las_Vacas,0.4941,0.0242924522608518,0.00834819208830595,15.644753086419753,39.93472222222222,0.0
16,Las_Victorias,0.3804,0.0257934164255857,0.00833529513329267,15.777777777777779,39.798333333333325,0.0
17,Llanos_de_la_Boveda,0.4320000000000001,0.0224081147462129,0.00801335275173187,15.499537037037037,39.900277777777774,0.0
18,Paredinas,0.4206,0.0297322683036327,0.00872356723994016,15.853086419753087,39.90333333333333,0.0006666666666666666
19,Zamarron,0.3559,0.0148932635784149,0.007302825804799791,15.150617283950615,40.78027777777776,0.0006666666666666666
