Latitude,Longitude,Depth,Region,SM
41.19602999999998,-5.359970000000001,0.05000000000000002,Canizal,0.4136666666666667
41.26504,-5.380489999999998,0.05000000000000002,Carretoro,0.12474444444444442
41.39391999999999,-5.321460000000001,0.05000000000000002,CasaPeriles,0.19550277777777778
41.300100000000015,-5.247039999999999,0.05000000000000002,ConcejodelMonte,0.20876111111111112
41.381340000000016,-5.42922,0.05000000000000002,ElCoto,0.051991666666666686
41.34888,-5.490269999999999,0.05000000000000002,ElTomillar,0.05130833333333335
41.30582000000002,-5.375659999999997,0.05000000000000002,Granja-g,0.1703444444444444
41.28920000000002,-5.467129999999998,0.05000000000000002,Guarrati,0.49340674072304497
41.14894000000002,-5.397570000000001,0.05000000000000002,LaAtalaya,0.24256111111111114
41.28546000000003,-5.300030000000003,0.05000000000000002,LaCruzdeElias,0.25014166666666665
41.37338,-5.548500000000001,0.05000000000000002,LasArenas,0.31455833333333333
41.18264,-5.47708,0.05000000000000002,LasBodegas,0.23995000000000005
41.44649000000002,-5.3587,0.05000000000000002,LasBrozas,0.15017499999999998
41.20547999999999,-5.415580000000002,0.05000000000000002,LasEritas,0.3928055555555555
41.274729999999984,-5.591899999999999,0.05000000000000002,LasTresRayas,0.30016944444444443
41.34708999999999,-5.224739999999998,0.05000000000000002,LasVacas,0.1780138888888889
41.42413,-5.374030000000001,0.05000000000000002,LasVictorias,0.07057500000000001
41.35757,-5.331130000000001,0.05000000000000002,LlanosdelaBoveda,0.26317222222222225
41.45586000000001,-5.410989999999999,0.05000000000000002,Paredinas,0.07828611111111111
41.23923000000001,-5.544269999999998,0.05000000000000002,Zamarron,0.14506944444444445
