Latitude,Longitude,Depth,Region,SM
41.19602999999998,-5.359970000000001,0.05000000000000002,Canizal,0.21508333333333335
41.26504,-5.380489999999998,0.05000000000000002,Carretoro,0.05341111111111112
41.39391999999999,-5.321460000000001,0.05000000000000002,CasaPeriles,0.12963358585858584
41.300100000000015,-5.247039999999999,0.05000000000000002,ConcejodelMonte,0.17351388888888894
41.381340000000016,-5.42922,0.05000000000000002,ElCoto,0.02851637426900586
41.34888,-5.490269999999999,0.05000000000000002,ElTomillar,0.017536111111111117
41.30582000000002,-5.375659999999997,0.05000000000000002,Granja-g,0.10017500000000004
41.28920000000002,-5.467129999999998,0.05000000000000002,Guarrati,0.20533611111111108
41.14894000000002,-5.397570000000001,0.05000000000000002,LaAtalaya,0.06892333333333335
41.28546000000003,-5.300030000000003,0.05000000000000002,LaCruzdeElias,0.1494
41.37338,-5.548500000000001,0.05000000000000002,LasArenas,0.1596138888888889
41.18264,-5.47708,0.05000000000000002,LasBodegas,0.1515484126984127
41.44649000000002,-5.3587,0.05000000000000002,LasBrozas,0.09850555555555557
41.20547999999999,-5.415580000000002,0.05000000000000002,LasEritas,0.2608861111111111
41.274729999999984,-5.591899999999999,0.05000000000000002,LasTresRayas,0.12260277777777778
41.34708999999999,-5.224739999999998,0.05000000000000002,LasVacas,0.0758027777777778
41.42413,-5.374030000000001,0.05000000000000002,LasVictorias,0.023611111111111124
41.35757,-5.331130000000001,0.05000000000000002,LlanosdelaBoveda,0.19855
41.45586000000001,-5.410989999999999,0.05000000000000002,Paredinas,0.01548055555555556
41.23923000000001,-5.544269999999998,0.05000000000000002,Zamarron,0.08750833333333335
