Latitude,Longitude,Depth,Region,SM
41.19602999999998,-5.359970000000001,0.05000000000000002,Canizal,0.37027777777777776
41.26504,-5.380489999999998,0.05000000000000002,Carretoro,0.06319444444444446
41.39391999999999,-5.321460000000001,0.05000000000000002,CasaPeriles,0.10523888888888891
41.300100000000015,-5.247039999999999,0.05000000000000002,ConcejodelMonte,0.12788888888888889
41.381340000000016,-5.42922,0.05000000000000002,ElCoto,0.04014444444444446
41.34888,-5.490269999999999,0.05000000000000002,ElTomillar,0.04648971861471862
41.30582000000002,-5.375659999999997,0.05000000000000002,Granja-g,0.06092777777777779
41.28920000000002,-5.467129999999998,0.05000000000000002,Guarrati,0.26689444444444443
41.14894000000002,-5.397570000000001,0.05000000000000002,LaAtalaya,0.12006388888888893
41.28546000000003,-5.300030000000003,0.05000000000000002,LaCruzdeElias,0.25039722222222227
41.37338,-5.548500000000001,0.05000000000000002,LasArenas,0.20596111111111115
41.18264,-5.47708,0.05000000000000002,LasBodegas,0.1757277777777778
41.44649000000002,-5.3587,0.05000000000000002,LasBrozas,0.09283333333333334
41.20547999999999,-5.415580000000002,0.05000000000000002,LasEritas,0.2855305555555556
41.274729999999984,-5.591899999999999,0.05000000000000002,LasTresRayas,0.1854861111111111
41.34708999999999,-5.224739999999998,0.05000000000000002,LasVacas,0.08737638888888889
41.42413,-5.374030000000001,0.05000000000000002,LasVictorias,0.018283333333333342
41.35757,-5.331130000000001,0.05000000000000002,LlanosdelaBoveda,0.15137499999999998
41.45586000000001,-5.410989999999999,0.05000000000000002,Paredinas,0.01416666666666667
41.23923000000001,-5.544269999999998,0.05000000000000002,Zamarron,0.0713138888888889
