Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-04-23,2057,36.4
2018-04-23,2091,41.9
2018-04-23,2085,40.5
2018-04-23,2084,42.5
2018-04-23,2215,15.4
2018-04-23,2189,7.8
2018-04-23,2187,6.9
2018-04-23,2191,7.4
2018-04-23,2218,14.2
2018-04-23,2149,6.2
2018-04-23,2197,20.0
2018-04-23,2173,39.9
2018-04-23,2068,34.5
2018-04-23,2092,22.0
2018-04-23,2094,31.5
2018-04-23,2093,26.7
2018-04-23,2005,58
2018-04-23,2002,6.9
2018-04-23,2032,53.5
2018-04-23,2086,31.7
2018-04-23,2117,29.0
2018-04-23,2121,26.4
2018-04-23,2180,16.3
2018-04-23,2119,27.3
2018-04-23,2118,33.2
2018-04-23,2001,32.8
2018-04-23,2145,10.9
2018-04-23,2141,8.3
2018-04-23,2020,36.7
2018-04-23,2072,35.8
2018-04-23,2075,44.8
2018-04-23,2106,4.9
2018-04-23,2105,5.1
2018-04-23,2178,39.2
2018-04-23,2200,13.0
2018-04-23,2202,11.7
2018-04-23,2138,3.5
2018-04-23,2135,26.6
2018-04-23,2136,27.2
2018-04-23,2150,17.7
2018-04-23,2125,7.9
2018-04-23,2130,12.1
2018-04-23,2128,12.8
2018-04-23,2126,8.3
2018-04-23,2181,17.4
2018-04-23,2165,19.8
2018-04-23,2160,11.2
2018-04-23,2164,64
2018-04-23,2166,6.0
2018-04-23,2127,9.1
2018-04-23,2155,12.0
2018-04-23,2140,7.9
2018-04-23,2129,27.7
2018-04-23,2133,18.9
2018-04-23,2134,5.1
2018-04-23,2056,44.9
2018-04-23,2137,14.8
2018-04-23,2157,12.2
2018-04-23,2132,0.3
2018-04-23,2159,0.9
2018-04-23,2154,12.4
2018-04-23,2158,1.7
2018-04-23,2163,22.6
2018-04-23,2139,13.7
2018-04-23,2018,9.0
2018-04-23,2179,30.4
2018-04-23,2115,12.1
2018-04-23,2026,3.4
