Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-08-13,2057,21.9
2018-08-13,2091,17.1
2018-08-13,2085,15.8
2018-08-13,2084,18.1
2018-08-13,2215,1.8
2018-08-13,2189,2.8
2018-08-13,2187,7.9
2018-08-13,2191,0.4
2018-08-13,2218,0.0
2018-08-13,2149,1.3
2018-08-13,2197,13.7
2018-08-13,2173,0.0
2018-08-13,2068,25.7
2018-08-13,2092,22.7
2018-08-13,2094,19.6
2018-08-13,2093,24.5
2018-08-13,2005,79
2018-08-13,2002,1.7
2018-08-13,2032,51.4
2018-08-13,2086,19.0
2018-08-13,2117,13.0
2018-08-13,2121,5.3
2018-08-13,2180,8.3
2018-08-13,2119,5.9
2018-08-13,2118,6.5
2018-08-13,2001,19.2
2018-08-13,2145,6.5
2018-08-13,2141,8.2
2018-08-13,2020,11.9
2018-08-13,2072,20.3
2018-08-13,2075,23.2
2018-08-13,2106,16.8
2018-08-13,2105,11.7
2018-08-13,2178,37.1
2018-08-13,2200,31.0
2018-08-13,2202,21.4
2018-08-13,2138,3.3
2018-08-13,2135,8.0
2018-08-13,2136,16.7
2018-08-13,2150,0.8
2018-08-13,2125,7.9
2018-08-13,2130,4.4
2018-08-13,2128,8.3
2018-08-13,2126,3.0
2018-08-13,2181,15.6
2018-08-13,2165,10.9
2018-08-13,2160,0.6
2018-08-13,2164,82
2018-08-13,2166,4.3
2018-08-13,2127,6.5
2018-08-13,2155,4.7
2018-08-13,2140,6.4
2018-08-13,2129,10.5
2018-08-13,2133,9.5
2018-08-13,2134,1.5
2018-08-13,2056,30.0
2018-08-13,2137,9.9
2018-08-13,2157,6.2
2018-08-13,2132,1.2
2018-08-13,2159,0.9
2018-08-13,2154,2.2
2018-08-13,2158,1.6
2018-08-13,2163,9.1
2018-08-13,2139,7.2
2018-08-13,2018,1.5
2018-08-13,2179,7.1
2018-08-13,2115,7.8
2018-08-13,2026,10.2
