Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-02-08,2057,27.4
2019-02-08,2091,39.4
2019-02-08,2085,40.6
2019-02-08,2084,44.4
2019-02-08,2215,13.0
2019-02-08,2189,20.5
2019-02-08,2187,12.1
2019-02-08,2191,6.5
2019-02-08,2218,5.7
2019-02-08,2149,14.1
2019-02-08,2197,8.6
2019-02-08,2173,0.1
2019-02-08,2068,15.5
2019-02-08,2092,21.4
2019-02-08,2094,21.8
2019-02-08,2093,13.3
2019-02-08,2005,44
2019-02-08,2002,1.5
2019-02-08,2032,51.7
2019-02-08,2086,31.4
2019-02-08,2117,16.7
2019-02-08,2121,11.0
2019-02-08,2180,18.1
2019-02-08,2119,17.9
2019-02-08,2118,8.8
2019-02-08,2001,20.6
2019-02-08,2145,21.1
2019-02-08,2141,13.2
2019-02-08,2020,10.7
2019-02-08,2072,13.2
2019-02-08,2075,41.3
2019-02-08,2106,10.8
2019-02-08,2105,11.2
2019-02-08,2178,36.8
2019-02-08,2200,28.2
2019-02-08,2202,26.8
2019-02-08,2138,12.4
2019-02-08,2135,32.5
2019-02-08,2136,37.4
2019-02-08,2150,11.4
2019-02-08,2125,13.2
2019-02-08,2130,23.6
2019-02-08,2128,16.6
2019-02-08,2126,10.1
2019-02-08,2181,26.7
2019-02-08,2165,13.5
2019-02-08,2160,13.6
2019-02-08,2164,27
2019-02-08,2166,22.0
2019-02-08,2127,16.2
2019-02-08,2155,15.2
2019-02-08,2140,17.1
2019-02-08,2129,27.9
2019-02-08,2133,21.2
2019-02-08,2134,7.0
2019-02-08,2056,40.6
2019-02-08,2137,33.4
2019-02-08,2157,18.8
2019-02-08,2132,4.7
2019-02-08,2159,4.2
2019-02-08,2154,11.2
2019-02-08,2158,4.7
2019-02-08,2163,17.0
2019-02-08,2139,15.8
2019-02-08,2018,2.0
2019-02-08,2179,35.5
2019-02-08,2115,10.2
2019-02-08,2026,10.3
