Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-09-01,2057,14.2
2019-09-01,2091,24.6
2019-09-01,2085,25.0
2019-09-01,2084,36.9
2019-09-01,2215,1.4
2019-09-01,2189,3.4
2019-09-01,2187,5.2
2019-09-01,2191,0.5
2019-09-01,2218,0.7
2019-09-01,2149,0.2
2019-09-01,2197,6.0
2019-09-01,2173,0.0
2019-09-01,2068,35.9
2019-09-01,2092,22.9
2019-09-01,2094,34.7
2019-09-01,2093,12.8
2019-09-01,2005,80
2019-09-01,2002,7.9
2019-09-01,2032,38.9
2019-09-01,2086,24.3
2019-09-01,2117,12.9
2019-09-01,2121,12.8
2019-09-01,2180,10.4
2019-09-01,2119,12.8
2019-09-01,2118,10.0
2019-09-01,2001,33.1
2019-09-01,2145,4.1
2019-09-01,2141,0.9
2019-09-01,2020,13.0
2019-09-01,2072,17.6
2019-09-01,2075,18.5
2019-09-01,2106,5.0
2019-09-01,2105,7.7
2019-09-01,2178,24.2
2019-09-01,2200,14.4
2019-09-01,2202,25.0
2019-09-01,2138,6.7
2019-09-01,2135,8.7
2019-09-01,2136,23.2
2019-09-01,2150,0.8
2019-09-01,2125,4.2
2019-09-01,2130,4.8
2019-09-01,2128,6.6
2019-09-01,2126,3.9
2019-09-01,2181,27.9
2019-09-01,2165,9.0
2019-09-01,2160,3.1
2019-09-01,2164,79
2019-09-01,2166,4.0
2019-09-01,2127,3.7
2019-09-01,2155,5.4
2019-09-01,2140,7.0
2019-09-01,2129,6.0
2019-09-01,2133,9.6
2019-09-01,2134,2.8
2019-09-01,2056,23.3
2019-09-01,2137,9.1
2019-09-01,2157,3.8
2019-09-01,2132,0.4
2019-09-01,2159,0.7
2019-09-01,2154,1.7
2019-09-01,2158,3.7
2019-09-01,2163,9.2
2019-09-01,2139,5.8
2019-09-01,2018,3.8
2019-09-01,2179,17.0
2019-09-01,2115,11.3
2019-09-01,2026,10.7
