Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-06-20,2057,23.7
2019-06-20,2091,20.6
2019-06-20,2085,31.6
2019-06-20,2084,38.5
2019-06-20,2215,4.0
2019-06-20,2189,4.9
2019-06-20,2187,7.1
2019-06-20,2191,2.2
2019-06-20,2218,0.8
2019-06-20,2149,3.4
2019-06-20,2197,16.5
2019-06-20,2173,0.0
2019-06-20,2068,33.6
2019-06-20,2092,22.9
2019-06-20,2094,32.7
2019-06-20,2093,31.6
2019-06-20,2005,75
2019-06-20,2002,2.1
2019-06-20,2032,56.2
2019-06-20,2086,33.7
2019-06-20,2117,11.9
2019-06-20,2121,17.7
2019-06-20,2180,19.8
2019-06-20,2119,17.3
2019-06-20,2118,19.9
2019-06-20,2001,36.9
2019-06-20,2145,7.9
2019-06-20,2141,10.1
2019-06-20,2020,22.5
2019-06-20,2072,17.2
2019-06-20,2075,28.8
2019-06-20,2106,14.7
2019-06-20,2105,6.5
2019-06-20,2178,38.4
2019-06-20,2200,23.0
2019-06-20,2202,24.6
2019-06-20,2138,8.8
2019-06-20,2135,15.1
2019-06-20,2136,37.2
2019-06-20,2150,13.7
2019-06-20,2125,10.4
2019-06-20,2130,11.6
2019-06-20,2128,7.4
2019-06-20,2126,6.1
2019-06-20,2181,20.5
2019-06-20,2165,18.1
2019-06-20,2160,3.7
2019-06-20,2164,76
2019-06-20,2166,6.1
2019-06-20,2127,5.8
2019-06-20,2155,10.8
2019-06-20,2140,24.3
2019-06-20,2129,10.0
2019-06-20,2133,19.2
2019-06-20,2134,9.3
2019-06-20,2056,18.3
2019-06-20,2137,16.2
2019-06-20,2157,5.3
2019-06-20,2132,1.1
2019-06-20,2159,0.9
2019-06-20,2154,5.0
2019-06-20,2158,2.1
2019-06-20,2163,13.7
2019-06-20,2139,21.0
2019-06-20,2018,10.3
2019-06-20,2179,18.8
2019-06-20,2115,11.0
2019-06-20,2026,3.2
