Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-06-27,2057,27.5
2018-06-27,2091,21.5
2018-06-27,2085,36.2
2018-06-27,2084,22.6
2018-06-27,2215,1.5
2018-06-27,2189,3.5
2018-06-27,2187,5.0
2018-06-27,2191,0.6
2018-06-27,2218,5.2
2018-06-27,2149,1.0
2018-06-27,2197,11.6
2018-06-27,2173,32.6
2018-06-27,2068,39.2
2018-06-27,2092,22.4
2018-06-27,2094,21.9
2018-06-27,2093,27.2
2018-06-27,2005,78
2018-06-27,2002,12.5
2018-06-27,2032,54.8
2018-06-27,2086,29.2
2018-06-27,2117,26.8
2018-06-27,2121,12.1
2018-06-27,2180,18.8
2018-06-27,2119,25.7
2018-06-27,2118,24.5
2018-06-27,2001,37.3
2018-06-27,2145,2.4
2018-06-27,2141,0.6
2018-06-27,2020,15.1
2018-06-27,2072,34.8
2018-06-27,2075,36.6
2018-06-27,2106,6.2
2018-06-27,2105,7.3
2018-06-27,2178,31.4
2018-06-27,2200,18.9
2018-06-27,2202,12.5
2018-06-27,2138,2.7
2018-06-27,2135,10.6
2018-06-27,2136,18.0
2018-06-27,2150,5.7
2018-06-27,2125,3.6
2018-06-27,2130,4.6
2018-06-27,2128,6.7
2018-06-27,2126,3.0
2018-06-27,2181,21.7
2018-06-27,2165,9.1
2018-06-27,2160,1.2
2018-06-27,2164,88
2018-06-27,2166,3.8
2018-06-27,2127,4.1
2018-06-27,2155,4.4
2018-06-27,2140,5.5
2018-06-27,2129,10.2
2018-06-27,2133,13.8
2018-06-27,2134,1.8
2018-06-27,2056,35.0
2018-06-27,2137,7.7
2018-06-27,2157,2.9
2018-06-27,2132,0.2
2018-06-27,2159,0.4
2018-06-27,2154,2.5
2018-06-27,2158,0.9
2018-06-27,2163,11.2
2018-06-27,2139,6.0
2018-06-27,2018,9.7
2018-06-27,2179,25.4
2018-06-27,2115,5.2
2018-06-27,2026,5.5
