Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-04-24,2057,35.0
2018-04-24,2091,42.0
2018-04-24,2085,40.5
2018-04-24,2084,42.4
2018-04-24,2215,15.3
2018-04-24,2189,7.4
2018-04-24,2187,6.6
2018-04-24,2191,7.3
2018-04-24,2218,12.9
2018-04-24,2149,6.2
2018-04-24,2197,19.2
2018-04-24,2173,38.7
2018-04-24,2068,34.1
2018-04-24,2092,22.0
2018-04-24,2094,31.3
2018-04-24,2093,29.1
2018-04-24,2005,58
2018-04-24,2002,7.2
2018-04-24,2032,54.2
2018-04-24,2086,32.9
2018-04-24,2117,28.2
2018-04-24,2121,26.2
2018-04-24,2180,12.9
2018-04-24,2119,28.2
2018-04-24,2118,31.7
2018-04-24,2001,32.3
2018-04-24,2145,10.2
2018-04-24,2141,7.8
2018-04-24,2020,37.0
2018-04-24,2072,34.9
2018-04-24,2075,43.5
2018-04-24,2106,5.1
2018-04-24,2105,5.1
2018-04-24,2178,37.8
2018-04-24,2200,13.0
2018-04-24,2202,11.8
2018-04-24,2138,3.5
2018-04-24,2135,26.0
2018-04-24,2136,25.6
2018-04-24,2150,17.7
2018-04-24,2125,7.6
2018-04-24,2130,11.6
2018-04-24,2128,12.1
2018-04-24,2126,7.6
2018-04-24,2181,16.6
2018-04-24,2165,18.9
2018-04-24,2160,10.5
2018-04-24,2164,62
2018-04-24,2166,5.7
2018-04-24,2127,8.3
2018-04-24,2155,9.8
2018-04-24,2140,7.8
2018-04-24,2129,26.7
2018-04-24,2133,18.1
2018-04-24,2134,4.4
2018-04-24,2056,44.5
2018-04-24,2137,14.4
2018-04-24,2157,11.4
2018-04-24,2132,0.3
2018-04-24,2159,0.8
2018-04-24,2154,12.3
2018-04-24,2158,1.7
2018-04-24,2163,21.2
2018-04-24,2139,13.1
2018-04-24,2018,10.8
2018-04-24,2179,27.5
2018-04-24,2115,10.5
2018-04-24,2026,3.2
