Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-02-20,2057,31.5
2019-02-20,2091,39.3
2019-02-20,2085,40.6
2019-02-20,2084,44.7
2019-02-20,2215,11.4
2019-02-20,2189,20.6
2019-02-20,2187,9.5
2019-02-20,2191,7.0
2019-02-20,2218,11.8
2019-02-20,2149,11.9
2019-02-20,2197,8.7
2019-02-20,2173,0.4
2019-02-20,2068,17.4
2019-02-20,2092,21.5
2019-02-20,2094,24.8
2019-02-20,2093,15.3
2019-02-20,2005,42
2019-02-20,2002,1.1
2019-02-20,2032,53.1
2019-02-20,2086,33.9
2019-02-20,2117,16.7
2019-02-20,2121,10.6
2019-02-20,2180,16.8
2019-02-20,2119,16.4
2019-02-20,2118,8.3
2019-02-20,2001,19.3
2019-02-20,2145,23.7
2019-02-20,2141,16.6
2019-02-20,2020,10.8
2019-02-20,2072,14.1
2019-02-20,2075,45.7
2019-02-20,2106,9.1
2019-02-20,2105,10.2
2019-02-20,2178,38.7
2019-02-20,2200,26.8
2019-02-20,2202,22.6
2019-02-20,2138,11.2
2019-02-20,2135,32.4
2019-02-20,2136,37.7
2019-02-20,2150,11.3
2019-02-20,2125,11.3
2019-02-20,2130,22.8
2019-02-20,2128,11.0
2019-02-20,2126,11.4
2019-02-20,2181,28.9
2019-02-20,2165,22.2
2019-02-20,2160,13.0
2019-02-20,2164,28
2019-02-20,2166,19.5
2019-02-20,2127,14.3
2019-02-20,2155,14.9
2019-02-20,2140,21.0
2019-02-20,2129,29.4
2019-02-20,2133,19.5
2019-02-20,2134,7.4
2019-02-20,2056,48.5
2019-02-20,2137,31.3
2019-02-20,2157,16.4
2019-02-20,2132,4.7
2019-02-20,2159,5.1
2019-02-20,2154,10.6
2019-02-20,2158,2.9
2019-02-20,2163,16.8
2019-02-20,2139,13.4
2019-02-20,2018,2.3
2019-02-20,2179,36.3
2019-02-20,2115,12.4
2019-02-20,2026,15.5
