Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-11-17,2057,24.9
2019-11-17,2091,34.8
2019-11-17,2085,39.8
2019-11-17,2084,39.9
2019-11-17,2215,0.9
2019-11-17,2189,2.7
2019-11-17,2187,4.1
2019-11-17,2191,0.2
2019-11-17,2218,0.0
2019-11-17,2149,0.0
2019-11-17,2197,12.9
2019-11-17,2173,29.2
2019-11-17,2068,36.0
2019-11-17,2092,22.5
2019-11-17,2094,28.1
2019-11-17,2093,8.6
2019-11-17,2005,43
2019-11-17,2002,9.5
2019-11-17,2032,48.4
2019-11-17,2086,29.4
2019-11-17,2117,31.4
2019-11-17,2121,30.4
2019-11-17,2180,16.9
2019-11-17,2119,31.1
2019-11-17,2118,32.1
2019-11-17,2001,27.6
2019-11-17,2145,3.7
2019-11-17,2141,0.1
2019-11-17,2020,23.4
2019-11-17,2072,27.9
2019-11-17,2075,31.7
2019-11-17,2106,15.1
2019-11-17,2105,5.0
2019-11-17,2178,35.1
2019-11-17,2200,12.6
2019-11-17,2202,24.2
2019-11-17,2138,2.3
2019-11-17,2135,22.7
2019-11-17,2136,29.3
2019-11-17,2150,11.2
2019-11-17,2125,2.6
2019-11-17,2130,16.0
2019-11-17,2128,4.9
2019-11-17,2126,3.5
2019-11-17,2181,24.7
2019-11-17,2165,10.5
2019-11-17,2160,8.4
2019-11-17,2164,41
2019-11-17,2166,3.7
2019-11-17,2127,4.2
2019-11-17,2155,4.1
2019-11-17,2140,6.3
2019-11-17,2129,4.4
2019-11-17,2133,24.0
2019-11-17,2134,1.6
2019-11-17,2056,34.5
2019-11-17,2137,9.9
2019-11-17,2157,2.4
2019-11-17,2132,0.1
2019-11-17,2159,0.0
2019-11-17,2154,1.3
2019-11-17,2158,0.3
2019-11-17,2163,8.5
2019-11-17,2139,5.7
2019-11-17,2018,9.3
2019-11-17,2179,28.4
2019-11-17,2115,11.9
2019-11-17,2026,3.4
