Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-05-05,2057,28.5
2019-05-05,2091,38.2
2019-05-05,2085,39.0
2019-05-05,2084,43.0
2019-05-05,2215,16.4
2019-05-05,2189,5.4
2019-05-05,2187,8.4
2019-05-05,2191,5.6
2019-05-05,2218,0.1
2019-05-05,2149,4.4
2019-05-05,2197,21.1
2019-05-05,2173,0.0
2019-05-05,2068,35.0
2019-05-05,2092,22.7
2019-05-05,2094,36.6
2019-05-05,2093,17.2
2019-05-05,2005,69
2019-05-05,2002,10.9
2019-05-05,2032,55.1
2019-05-05,2086,34.6
2019-05-05,2117,28.5
2019-05-05,2121,27.0
2019-05-05,2180,7.2
2019-05-05,2119,33.8
2019-05-05,2118,20.3
2019-05-05,2001,29.3
2019-05-05,2145,13.8
2019-05-05,2141,7.7
2019-05-05,2020,31.2
2019-05-05,2072,30.4
2019-05-05,2075,40.2
2019-05-05,2106,9.8
2019-05-05,2105,7.0
2019-05-05,2178,38.0
2019-05-05,2200,27.4
2019-05-05,2202,35.1
2019-05-05,2138,11.5
2019-05-05,2135,26.8
2019-05-05,2136,37.9
2019-05-05,2150,17.5
2019-05-05,2125,14.6
2019-05-05,2130,20.2
2019-05-05,2128,11.8
2019-05-05,2126,12.5
2019-05-05,2181,25.6
2019-05-05,2165,18.8
2019-05-05,2160,11.1
2019-05-05,2164,63
2019-05-05,2166,19.2
2019-05-05,2127,11.6
2019-05-05,2155,15.1
2019-05-05,2140,19.2
2019-05-05,2129,14.4
2019-05-05,2133,25.8
2019-05-05,2134,15.8
2019-05-05,2056,43.6
2019-05-05,2137,25.9
2019-05-05,2157,12.4
2019-05-05,2132,2.3
2019-05-05,2159,4.8
2019-05-05,2154,13.2
2019-05-05,2158,3.7
2019-05-05,2163,22.0
2019-05-05,2139,20.6
2019-05-05,2018,9.0
2019-05-05,2179,33.8
2019-05-05,2115,6.1
2019-05-05,2026,3.8
