Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-04-01,2057,21.5
2019-04-01,2091,34.6
2019-04-01,2085,37.9
2019-04-01,2084,40.2
2019-04-01,2215,21.2
2019-04-01,2189,12.9
2019-04-01,2187,14.6
2019-04-01,2191,9.6
2019-04-01,2218,6.0
2019-04-01,2149,11.3
2019-04-01,2197,21.0
2019-04-01,2173,0.0
2019-04-01,2068,38.8
2019-04-01,2092,22.3
2019-04-01,2094,37.0
2019-04-01,2093,29.7
2019-04-01,2005,49
2019-04-01,2002,13.8
2019-04-01,2032,47.9
2019-04-01,2086,31.9
2019-04-01,2117,30.7
2019-04-01,2121,30.2
2019-04-01,2180,6.8
2019-04-01,2119,35.6
2019-04-01,2118,28.6
2019-04-01,2001,40.4
2019-04-01,2145,20.5
2019-04-01,2141,11.2
2019-04-01,2020,16.8
2019-04-01,2072,33.2
2019-04-01,2075,23.5
2019-04-01,2106,12.9
2019-04-01,2105,10.2
2019-04-01,2178,27.4
2019-04-01,2200,24.9
2019-04-01,2202,20.8
2019-04-01,2138,20.9
2019-04-01,2135,32.6
2019-04-01,2136,39.8
2019-04-01,2150,18.7
2019-04-01,2125,21.0
2019-04-01,2130,21.4
2019-04-01,2128,16.5
2019-04-01,2126,17.4
2019-04-01,2181,12.5
2019-04-01,2165,26.6
2019-04-01,2160,17.4
2019-04-01,2164,49
2019-04-01,2166,28.9
2019-04-01,2127,14.5
2019-04-01,2155,22.8
2019-04-01,2140,22.9
2019-04-01,2129,28.4
2019-04-01,2133,35.3
2019-04-01,2134,26.1
2019-04-01,2056,37.4
2019-04-01,2137,30.9
2019-04-01,2157,18.1
2019-04-01,2132,9.5
2019-04-01,2159,1.2
2019-04-01,2154,18.5
2019-04-01,2158,6.5
2019-04-01,2163,21.2
2019-04-01,2139,24.0
2019-04-01,2018,8.8
2019-04-01,2179,32.0
2019-04-01,2115,4.3
2019-04-01,2026,9.8
