Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-03-03,2057,32.6
2018-03-03,2091,41.6
2018-03-03,2085,40.2
2018-03-03,2084,42.8
2018-03-03,2215,4.8
2018-03-03,2189,9.0
2018-03-03,2187,9.4
2018-03-03,2191,1.0
2018-03-03,2218,18.7
2018-03-03,2149,1.4
2018-03-03,2197,15.7
2018-03-03,2173,38.5
2018-03-03,2068,19.3
2018-03-03,2092,21.2
2018-03-03,2094,28.4
2018-03-03,2093,26.1
2018-03-03,2005,48
2018-03-03,2002,2.9
2018-03-03,2032,54.7
2018-03-03,2086,31.4
2018-03-03,2117,13.8
2018-03-03,2121,9.8
2018-03-03,2180,9.0
2018-03-03,2119,15.2
2018-03-03,2118,10.7
2018-03-03,2001,32.7
2018-03-03,2145,8.4
2018-03-03,2141,8.4
2018-03-03,2020,10.1
2018-03-03,2072,13.8
2018-03-03,2075,42.1
2018-03-03,2106,9.6
2018-03-03,2105,4.3
2018-03-03,2178,36.0
2018-03-03,2200,33.0
2018-03-03,2202,21.0
2018-03-03,2138,4.3
2018-03-03,2135,22.6
2018-03-03,2136,38.1
2018-03-03,2150,8.6
2018-03-03,2125,16.3
2018-03-03,2130,16.2
2018-03-03,2128,15.4
2018-03-03,2126,19.9
2018-03-03,2181,23.6
2018-03-03,2165,23.0
2018-03-03,2160,6.2
2018-03-03,2164,41
2018-03-03,2166,15.3
2018-03-03,2127,20.7
2018-03-03,2155,8.1
2018-03-03,2140,15.8
2018-03-03,2129,26.9
2018-03-03,2133,19.2
2018-03-03,2134,10.9
2018-03-03,2056,47.5
2018-03-03,2137,24.8
2018-03-03,2157,4.1
2018-03-03,2132,3.1
2018-03-03,2159,4.0
2018-03-03,2154,13.5
2018-03-03,2158,5.8
2018-03-03,2163,19.1
2018-03-03,2139,22.3
2018-03-03,2018,14.0
2018-03-03,2179,25.5
2018-03-03,2115,8.6
2018-03-03,2026,14.8
