Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-07-16,2057,20.9
2018-07-16,2091,12.9
2018-07-16,2085,18.3
2018-07-16,2084,19.4
2018-07-16,2215,11.8
2018-07-16,2189,3.5
2018-07-16,2187,15.2
2018-07-16,2191,1.6
2018-07-16,2218,2.9
2018-07-16,2149,6.7
2018-07-16,2197,10.3
2018-07-16,2173,17.4
2018-07-16,2068,32.2
2018-07-16,2092,22.6
2018-07-16,2094,20.8
2018-07-16,2093,12.3
2018-07-16,2005,81
2018-07-16,2002,8.6
2018-07-16,2032,43.3
2018-07-16,2086,24.9
2018-07-16,2117,15.2
2018-07-16,2121,8.3
2018-07-16,2180,17.0
2018-07-16,2119,18.2
2018-07-16,2118,8.8
2018-07-16,2001,27.0
2018-07-16,2145,14.6
2018-07-16,2141,10.0
2018-07-16,2020,16.0
2018-07-16,2072,31.2
2018-07-16,2075,19.2
2018-07-16,2106,13.5
2018-07-16,2105,7.0
2018-07-16,2178,39.5
2018-07-16,2200,45.8
2018-07-16,2202,12.4
2018-07-16,2138,2.9
2018-07-16,2135,8.9
2018-07-16,2136,15.7
2018-07-16,2150,2.0
2018-07-16,2125,20.5
2018-07-16,2130,5.6
2018-07-16,2128,11.7
2018-07-16,2126,9.1
2018-07-16,2181,31.4
2018-07-16,2165,9.3
2018-07-16,2160,1.5
2018-07-16,2164,90
2018-07-16,2166,16.9
2018-07-16,2127,4.4
2018-07-16,2155,5.6
2018-07-16,2140,7.0
2018-07-16,2129,9.0
2018-07-16,2133,12.3
2018-07-16,2134,1.9
2018-07-16,2056,21.1
2018-07-16,2137,28.4
2018-07-16,2157,3.8
2018-07-16,2132,0.5
2018-07-16,2159,5.5
2018-07-16,2154,10.5
2018-07-16,2158,1.6
2018-07-16,2163,12.5
2018-07-16,2139,23.2
2018-07-16,2018,11.3
2018-07-16,2179,24.8
2018-07-16,2115,6.8
2018-07-16,2026,18.6
