Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-01-04,2057,31.8
2019-01-04,2091,40.0
2019-01-04,2085,40.7
2019-01-04,2084,44.2
2019-01-04,2215,3.9
2019-01-04,2189,11.9
2019-01-04,2187,8.8
2019-01-04,2191,0.1
2019-01-04,2218,1.7
2019-01-04,2149,6.4
2019-01-04,2197,8.8
2019-01-04,2173,7.3
2019-01-04,2068,21.2
2019-01-04,2092,21.6
2019-01-04,2094,34.3
2019-01-04,2093,16.7
2019-01-04,2005,45
2019-01-04,2002,3.7
2019-01-04,2032,54.1
2019-01-04,2086,34.2
2019-01-04,2117,21.4
2019-01-04,2121,16.3
2019-01-04,2180,23.9
2019-01-04,2119,29.2
2019-01-04,2118,12.4
2019-01-04,2001,34.4
2019-01-04,2145,7.1
2019-01-04,2141,3.6
2019-01-04,2020,15.1
2019-01-04,2072,16.0
2019-01-04,2075,46.4
2019-01-04,2106,15.6
2019-01-04,2105,13.3
2019-01-04,2178,46.2
2019-01-04,2200,34.6
2019-01-04,2202,42.3
2019-01-04,2138,8.9
2019-01-04,2135,23.0
2019-01-04,2136,29.5
2019-01-04,2150,11.6
2019-01-04,2125,9.9
2019-01-04,2130,18.1
2019-01-04,2128,10.0
2019-01-04,2126,5.9
2019-01-04,2181,36.2
2019-01-04,2165,12.7
2019-01-04,2160,8.4
2019-01-04,2164,21
2019-01-04,2166,8.9
2019-01-04,2127,4.3
2019-01-04,2155,9.2
2019-01-04,2140,13.6
2019-01-04,2129,12.2
2019-01-04,2133,19.2
2019-01-04,2134,4.9
2019-01-04,2056,48.4
2019-01-04,2137,17.1
2019-01-04,2157,3.9
2019-01-04,2132,3.4
2019-01-04,2159,2.0
2019-01-04,2154,5.9
2019-01-04,2158,1.2
2019-01-04,2163,14.8
2019-01-04,2139,11.8
2019-01-04,2018,2.3
2019-01-04,2179,36.7
2019-01-04,2115,43.0
2019-01-04,2026,19.3
