Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-12-09,2057,31.8
2018-12-09,2091,39.8
2018-12-09,2085,40.6
2018-12-09,2084,43.8
2018-12-09,2215,6.2
2018-12-09,2189,15.7
2018-12-09,2187,11.2
2018-12-09,2191,3.0
2018-12-09,2218,3.0
2018-12-09,2149,8.8
2018-12-09,2197,9.5
2018-12-09,2173,11.9
2018-12-09,2068,36.0
2018-12-09,2092,21.8
2018-12-09,2094,35.6
2018-12-09,2093,29.5
2018-12-09,2005,42
2018-12-09,2002,3.1
2018-12-09,2032,52.3
2018-12-09,2086,32.9
2018-12-09,2117,18.1
2018-12-09,2121,17.9
2018-12-09,2180,22.1
2018-12-09,2119,13.2
2018-12-09,2118,7.8
2018-12-09,2001,41.8
2018-12-09,2145,18.9
2018-12-09,2141,13.2
2018-12-09,2020,14.0
2018-12-09,2072,16.1
2018-12-09,2075,45.3
2018-12-09,2106,20.2
2018-12-09,2105,14.1
2018-12-09,2178,43.7
2018-12-09,2200,37.2
2018-12-09,2202,32.2
2018-12-09,2138,16.5
2018-12-09,2135,28.4
2018-12-09,2136,35.3
2018-12-09,2150,12.1
2018-12-09,2125,13.2
2018-12-09,2130,13.6
2018-12-09,2128,16.9
2018-12-09,2126,7.7
2018-12-09,2181,34.2
2018-12-09,2165,13.2
2018-12-09,2160,5.2
2018-12-09,2164,30
2018-12-09,2166,8.9
2018-12-09,2127,13.3
2018-12-09,2155,10.8
2018-12-09,2140,22.3
2018-12-09,2129,17.5
2018-12-09,2133,31.5
2018-12-09,2134,7.0
2018-12-09,2056,45.8
2018-12-09,2137,31.1
2018-12-09,2157,7.8
2018-12-09,2132,4.6
2018-12-09,2159,5.0
2018-12-09,2154,7.1
2018-12-09,2158,2.7
2018-12-09,2163,18.8
2018-12-09,2139,13.9
2018-12-09,2018,2.1
2018-12-09,2179,33.5
2018-12-09,2115,15.1
2018-12-09,2026,17.1
