Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-11-30,2057,29.7
2018-11-30,2091,38.7
2018-11-30,2085,40.2
2018-11-30,2084,41.7
2018-11-30,2215,14.0
2018-11-30,2189,18.4
2018-11-30,2187,11.7
2018-11-30,2191,1.0
2018-11-30,2218,6.1
2018-11-30,2149,10.6
2018-11-30,2197,14.4
2018-11-30,2173,11.1
2018-11-30,2068,38.7
2018-11-30,2092,22.0
2018-11-30,2094,37.5
2018-11-30,2093,30.2
2018-11-30,2005,50
2018-11-30,2002,8.8
2018-11-30,2032,53.4
2018-11-30,2086,31.9
2018-11-30,2117,23.4
2018-11-30,2121,23.1
2018-11-30,2180,17.9
2018-11-30,2119,24.6
2018-11-30,2118,10.3
2018-11-30,2001,30.1
2018-11-30,2145,19.6
2018-11-30,2141,14.7
2018-11-30,2020,28.3
2018-11-30,2072,18.8
2018-11-30,2075,40.3
2018-11-30,2106,12.1
2018-11-30,2105,12.5
2018-11-30,2178,36.7
2018-11-30,2200,29.8
2018-11-30,2202,25.9
2018-11-30,2138,13.4
2018-11-30,2135,34.4
2018-11-30,2136,39.3
2018-11-30,2150,12.7
2018-11-30,2125,19.4
2018-11-30,2130,13.9
2018-11-30,2128,22.4
2018-11-30,2126,22.1
2018-11-30,2181,27.4
2018-11-30,2165,16.7
2018-11-30,2160,11.8
2018-11-30,2164,36
2018-11-30,2166,8.9
2018-11-30,2127,16.6
2018-11-30,2155,12.2
2018-11-30,2140,21.2
2018-11-30,2129,18.4
2018-11-30,2133,34.6
2018-11-30,2134,7.8
2018-11-30,2056,41.2
2018-11-30,2137,34.0
2018-11-30,2157,10.0
2018-11-30,2132,3.9
2018-11-30,2159,8.9
2018-11-30,2154,7.7
2018-11-30,2158,2.9
2018-11-30,2163,20.4
2018-11-30,2139,16.3
2018-11-30,2018,9.5
2018-11-30,2179,31.2
2018-11-30,2115,9.9
2018-11-30,2026,6.9
