Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-11-11,2057,26.8
2018-11-11,2091,39.0
2018-11-11,2085,40.3
2018-11-11,2084,42.6
2018-11-11,2215,1.4
2018-11-11,2189,1.9
2018-11-11,2187,5.0
2018-11-11,2191,0.1
2018-11-11,2218,0.0
2018-11-11,2149,1.7
2018-11-11,2197,12.3
2018-11-11,2173,10.6
2018-11-11,2068,41.1
2018-11-11,2092,22.2
2018-11-11,2094,35.6
2018-11-11,2093,19.1
2018-11-11,2005,48
2018-11-11,2002,9.5
2018-11-11,2032,52.2
2018-11-11,2086,31.1
2018-11-11,2117,19.1
2018-11-11,2121,22.9
2018-11-11,2180,18.5
2018-11-11,2119,28.0
2018-11-11,2118,11.5
2018-11-11,2001,29.7
2018-11-11,2145,2.4
2018-11-11,2141,4.8
2018-11-11,2020,25.0
2018-11-11,2072,27.3
2018-11-11,2075,36.5
2018-11-11,2106,15.3
2018-11-11,2105,13.6
2018-11-11,2178,37.4
2018-11-11,2200,33.4
2018-11-11,2202,30.2
2018-11-11,2138,14.3
2018-11-11,2135,23.7
2018-11-11,2136,24.3
2018-11-11,2150,13.6
2018-11-11,2125,13.6
2018-11-11,2130,14.8
2018-11-11,2128,11.6
2018-11-11,2126,7.3
2018-11-11,2181,28.6
2018-11-11,2165,17.2
2018-11-11,2160,3.9
2018-11-11,2164,33
2018-11-11,2166,11.7
2018-11-11,2127,7.5
2018-11-11,2155,13.5
2018-11-11,2140,17.2
2018-11-11,2129,19.2
2018-11-11,2133,24.0
2018-11-11,2134,9.9
2018-11-11,2056,36.8
2018-11-11,2137,14.8
2018-11-11,2157,14.5
2018-11-11,2132,1.9
2018-11-11,2159,1.0
2018-11-11,2154,6.5
2018-11-11,2158,5.7
2018-11-11,2163,14.4
2018-11-11,2139,13.3
2018-11-11,2018,4.4
2018-11-11,2179,25.7
2018-11-11,2115,10.6
2018-11-11,2026,8.7
