Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-06-28,2057,13.3
2019-06-28,2091,29.5
2019-06-28,2085,36.9
2019-06-28,2084,40.9
2019-06-28,2215,1.9
2019-06-28,2189,4.1
2019-06-28,2187,6.1
2019-06-28,2191,1.0
2019-06-28,2218,0.8
2019-06-28,2149,1.6
2019-06-28,2197,12.9
2019-06-28,2173,0.0
2019-06-28,2068,30.0
2019-06-28,2092,22.9
2019-06-28,2094,34.9
2019-06-28,2093,19.0
2019-06-28,2005,77
2019-06-28,2002,10.7
2019-06-28,2032,55.4
2019-06-28,2086,34.7
2019-06-28,2117,16.8
2019-06-28,2121,29.9
2019-06-28,2180,18.1
2019-06-28,2119,28.6
2019-06-28,2118,28.5
2019-06-28,2001,41.9
2019-06-28,2145,6.5
2019-06-28,2141,6.2
2019-06-28,2020,21.4
2019-06-28,2072,30.6
2019-06-28,2075,35.0
2019-06-28,2106,7.9
2019-06-28,2105,5.9
2019-06-28,2178,35.7
2019-06-28,2200,24.6
2019-06-28,2202,15.4
2019-06-28,2138,8.6
2019-06-28,2135,13.2
2019-06-28,2136,33.7
2019-06-28,2150,9.8
2019-06-28,2125,7.0
2019-06-28,2130,9.8
2019-06-28,2128,6.8
2019-06-28,2126,5.7
2019-06-28,2181,16.0
2019-06-28,2165,12.5
2019-06-28,2160,3.0
2019-06-28,2164,79
2019-06-28,2166,5.4
2019-06-28,2127,5.2
2019-06-28,2155,7.2
2019-06-28,2140,13.0
2019-06-28,2129,8.5
2019-06-28,2133,16.5
2019-06-28,2134,7.4
2019-06-28,2056,16.4
2019-06-28,2137,15.7
2019-06-28,2157,4.3
2019-06-28,2132,0.7
2019-06-28,2159,0.6
2019-06-28,2154,4.2
2019-06-28,2158,1.5
2019-06-28,2163,11.9
2019-06-28,2139,15.3
2019-06-28,2018,10.7
2019-06-28,2179,23.5
2019-06-28,2115,5.3
2019-06-28,2026,3.3
