Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-02-24,2057,38.0
2018-02-24,2091,41.4
2018-02-24,2085,40.7
2018-02-24,2084,43.1
2018-02-24,2215,3.9
2018-02-24,2189,7.1
2018-02-24,2187,8.4
2018-02-24,2191,0.0
2018-02-24,2218,12.7
2018-02-24,2149,1.1
2018-02-24,2197,10.2
2018-02-24,2173,41.9
2018-02-24,2068,16.3
2018-02-24,2092,20.6
2018-02-24,2094,29.2
2018-02-24,2093,17.7
2018-02-24,2005,55
2018-02-24,2002,2.3
2018-02-24,2032,56.6
2018-02-24,2086,32.7
2018-02-24,2117,13.5
2018-02-24,2121,9.3
2018-02-24,2180,9.3
2018-02-24,2119,14.4
2018-02-24,2118,10.4
2018-02-24,2001,30.0
2018-02-24,2145,6.3
2018-02-24,2141,5.0
2018-02-24,2020,8.1
2018-02-24,2072,12.7
2018-02-24,2075,45.8
2018-02-24,2106,11.4
2018-02-24,2105,4.0
2018-02-24,2178,34.2
2018-02-24,2200,33.9
2018-02-24,2202,14.5
2018-02-24,2138,3.4
2018-02-24,2135,19.2
2018-02-24,2136,33.7
2018-02-24,2150,7.8
2018-02-24,2125,10.1
2018-02-24,2130,14.2
2018-02-24,2128,16.6
2018-02-24,2126,7.5
2018-02-24,2181,19.9
2018-02-24,2165,14.5
2018-02-24,2160,4.3
2018-02-24,2164,27
2018-02-24,2166,7.9
2018-02-24,2127,8.7
2018-02-24,2155,6.7
2018-02-24,2140,14.9
2018-02-24,2129,21.0
2018-02-24,2133,19.9
2018-02-24,2134,5.6
2018-02-24,2056,46.3
2018-02-24,2137,18.5
2018-02-24,2157,3.7
2018-02-24,2132,2.9
2018-02-24,2159,3.6
2018-02-24,2154,9.6
2018-02-24,2158,3.5
2018-02-24,2163,20.1
2018-02-24,2139,14.0
2018-02-24,2018,3.9
2018-02-24,2179,28.9
2018-02-24,2115,8.4
2018-02-24,2026,14.7
