Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-10-14,2057,16.5
2019-10-14,2091,17.0
2019-10-14,2085,35.2
2019-10-14,2084,21.2
2019-10-14,2215,1.1
2019-10-14,2189,2.3
2019-10-14,2187,4.2
2019-10-14,2191,0.3
2019-10-14,2218,0.3
2019-10-14,2149,0.0
2019-10-14,2197,6.5
2019-10-14,2173,28.4
2019-10-14,2068,37.3
2019-10-14,2092,22.7
2019-10-14,2094,34.7
2019-10-14,2093,11.1
2019-10-14,2005,63
2019-10-14,2002,11.8
2019-10-14,2032,31.4
2019-10-14,2086,14.2
2019-10-14,2117,32.0
2019-10-14,2121,30.4
2019-10-14,2180,10.8
2019-10-14,2119,34.9
2019-10-14,2118,29.4
2019-10-14,2001,41.9
2019-10-14,2145,3.6
2019-10-14,2141,0.3
2019-10-14,2020,20.9
2019-10-14,2072,28.5
2019-10-14,2075,18.6
2019-10-14,2106,18.0
2019-10-14,2105,7.8
2019-10-14,2178,19.0
2019-10-14,2200,13.5
2019-10-14,2202,15.4
2019-10-14,2138,2.6
2019-10-14,2135,25.6
2019-10-14,2136,28.7
2019-10-14,2150,10.2
2019-10-14,2125,2.7
2019-10-14,2130,3.6
2019-10-14,2128,5.3
2019-10-14,2126,3.2
2019-10-14,2181,9.5
2019-10-14,2165,16.3
2019-10-14,2160,12.3
2019-10-14,2164,51
2019-10-14,2166,3.4
2019-10-14,2127,4.2
2019-10-14,2155,4.2
2019-10-14,2140,5.8
2019-10-14,2129,4.6
2019-10-14,2133,22.6
2019-10-14,2134,1.8
2019-10-14,2056,23.3
2019-10-14,2137,11.1
2019-10-14,2157,2.8
2019-10-14,2132,0.7
2019-10-14,2159,0.0
2019-10-14,2154,2.0
2019-10-14,2158,0.4
2019-10-14,2163,8.6
2019-10-14,2139,6.0
2019-10-14,2018,5.5
2019-10-14,2179,16.9
2019-10-14,2115,3.9
2019-10-14,2026,6.9
