Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-01-13,2057,34.0
2018-01-13,2091,41.2
2018-01-13,2085,37.6
2018-01-13,2084,39.7
2018-01-13,2215,4.4
2018-01-13,2189,17.3
2018-01-13,2187,12.7
2018-01-13,2191,5.1
2018-01-13,2218,17.6
2018-01-13,2149,2.8
2018-01-13,2197,10.8
2018-01-13,2173,38.8
2018-01-13,2068,16.2
2018-01-13,2092,20.4
2018-01-13,2094,17.0
2018-01-13,2093,10.0
2018-01-13,2005,38
2018-01-13,2002,4.2
2018-01-13,2032,51.8
2018-01-13,2086,29.5
2018-01-13,2117,15.4
2018-01-13,2121,10.8
2018-01-13,2180,14.8
2018-01-13,2119,17.3
2018-01-13,2118,10.7
2018-01-13,2001,17.2
2018-01-13,2145,21.3
2018-01-13,2141,15.1
2018-01-13,2020,9.5
2018-01-13,2072,13.0
2018-01-13,2075,40.7
2018-01-13,2106,4.9
2018-01-13,2105,3.7
2018-01-13,2178,36.4
2018-01-13,2200,27.9
2018-01-13,2202,10.4
2018-01-13,2138,3.1
2018-01-13,2135,36.2
2018-01-13,2136,39.6
2018-01-13,2150,8.9
2018-01-13,2125,14.9
2018-01-13,2130,3.6
2018-01-13,2128,17.8
2018-01-13,2126,15.1
2018-01-13,2181,28.0
2018-01-13,2165,18.5
2018-01-13,2160,17.2
2018-01-13,2164,32
2018-01-13,2166,15.9
2018-01-13,2127,14.8
2018-01-13,2155,9.7
2018-01-13,2140,18.0
2018-01-13,2129,27.4
2018-01-13,2133,17.0
2018-01-13,2134,7.2
2018-01-13,2056,41.8
2018-01-13,2137,19.3
2018-01-13,2157,3.1
2018-01-13,2132,4.7
2018-01-13,2159,6.0
2018-01-13,2154,3.3
2018-01-13,2158,0.3
2018-01-13,2163,12.6
2018-01-13,2139,7.9
2018-01-13,2018,2.2
2018-01-13,2179,27.9
2018-01-13,2115,10.8
2018-01-13,2026,3.4
