Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-03-08,2057,23.8
2018-03-08,2091,40.1
2018-03-08,2085,38.6
2018-03-08,2084,39.9
2018-03-08,2215,4.9
2018-03-08,2189,10.8
2018-03-08,2187,9.5
2018-03-08,2191,5.4
2018-03-08,2218,19.8
2018-03-08,2149,1.7
2018-03-08,2197,15.1
2018-03-08,2173,36.0
2018-03-08,2068,22.4
2018-03-08,2092,21.0
2018-03-08,2094,26.5
2018-03-08,2093,22.2
2018-03-08,2005,41
2018-03-08,2002,5.5
2018-03-08,2032,50.4
2018-03-08,2086,29.9
2018-03-08,2117,13.8
2018-03-08,2121,9.6
2018-03-08,2180,13.0
2018-03-08,2119,15.5
2018-03-08,2118,10.6
2018-03-08,2001,32.1
2018-03-08,2145,7.9
2018-03-08,2141,7.9
2018-03-08,2020,11.6
2018-03-08,2072,17.8
2018-03-08,2075,39.3
2018-03-08,2106,7.6
2018-03-08,2105,4.0
2018-03-08,2178,37.0
2018-03-08,2200,28.9
2018-03-08,2202,19.2
2018-03-08,2138,4.5
2018-03-08,2135,31.1
2018-03-08,2136,38.4
2018-03-08,2150,9.9
2018-03-08,2125,15.5
2018-03-08,2130,15.9
2018-03-08,2128,16.4
2018-03-08,2126,19.2
2018-03-08,2181,21.9
2018-03-08,2165,28.2
2018-03-08,2160,6.5
2018-03-08,2164,40
2018-03-08,2166,14.7
2018-03-08,2127,21.2
2018-03-08,2155,6.7
2018-03-08,2140,11.5
2018-03-08,2129,26.6
2018-03-08,2133,26.6
2018-03-08,2134,10.6
2018-03-08,2056,47.2
2018-03-08,2137,24.7
2018-03-08,2157,4.0
2018-03-08,2132,0.5
2018-03-08,2159,3.4
2018-03-08,2154,14.9
2018-03-08,2158,5.4
2018-03-08,2163,20.5
2018-03-08,2139,19.2
2018-03-08,2018,7.8
2018-03-08,2179,24.7
2018-03-08,2115,10.7
2018-03-08,2026,12.8
