Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-05-31,2057,21.8
2019-05-31,2091,20.8
2019-05-31,2085,29.8
2019-05-31,2084,37.5
2019-05-31,2215,16.0
2019-05-31,2189,9.9
2019-05-31,2187,13.8
2019-05-31,2191,8.4
2019-05-31,2218,4.2
2019-05-31,2149,11.0
2019-05-31,2197,22.1
2019-05-31,2173,0.0
2019-05-31,2068,39.3
2019-05-31,2092,22.9
2019-05-31,2094,38.1
2019-05-31,2093,30.6
2019-05-31,2005,76
2019-05-31,2002,9.9
2019-05-31,2032,33.0
2019-05-31,2086,26.6
2019-05-31,2117,28.8
2019-05-31,2121,15.8
2019-05-31,2180,5.9
2019-05-31,2119,27.5
2019-05-31,2118,23.2
2019-05-31,2001,41.0
2019-05-31,2145,19.1
2019-05-31,2141,12.9
2019-05-31,2020,29.4
2019-05-31,2072,32.8
2019-05-31,2075,15.2
2019-05-31,2106,17.3
2019-05-31,2105,7.7
2019-05-31,2178,25.4
2019-05-31,2200,29.0
2019-05-31,2202,24.6
2019-05-31,2138,10.4
2019-05-31,2135,30.1
2019-05-31,2136,42.7
2019-05-31,2150,19.4
2019-05-31,2125,12.4
2019-05-31,2130,22.8
2019-05-31,2128,13.1
2019-05-31,2126,11.6
2019-05-31,2181,11.4
2019-05-31,2165,29.0
2019-05-31,2160,17.9
2019-05-31,2164,64
2019-05-31,2166,19.1
2019-05-31,2127,7.6
2019-05-31,2155,21.5
2019-05-31,2140,23.5
2019-05-31,2129,11.7
2019-05-31,2133,27.3
2019-05-31,2134,18.7
2019-05-31,2056,17.7
2019-05-31,2137,23.8
2019-05-31,2157,9.2
2019-05-31,2132,11.2
2019-05-31,2159,3.6
2019-05-31,2154,15.3
2019-05-31,2158,3.9
2019-05-31,2163,24.8
2019-05-31,2139,20.2
2019-05-31,2018,9.8
2019-05-31,2179,11.6
2019-05-31,2115,2.5
2019-05-31,2026,4.1
