Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-02-04,2057,20.2
2019-02-04,2091,36.7
2019-02-04,2085,40.2
2019-02-04,2084,42.3
2019-02-04,2215,14.2
2019-02-04,2189,23.2
2019-02-04,2187,16.2
2019-02-04,2191,6.3
2019-02-04,2218,9.6
2019-02-04,2149,15.5
2019-02-04,2197,11.8
2019-02-04,2173,0.1
2019-02-04,2068,19.5
2019-02-04,2092,22.0
2019-02-04,2094,39.1
2019-02-04,2093,23.9
2019-02-04,2005,49
2019-02-04,2002,0.8
2019-02-04,2032,51.3
2019-02-04,2086,31.5
2019-02-04,2117,16.8
2019-02-04,2121,11.5
2019-02-04,2180,17.6
2019-02-04,2119,18.7
2019-02-04,2118,8.9
2019-02-04,2001,45.4
2019-02-04,2145,22.8
2019-02-04,2141,15.2
2019-02-04,2020,11.0
2019-02-04,2072,14.1
2019-02-04,2075,35.6
2019-02-04,2106,12.9
2019-02-04,2105,12.2
2019-02-04,2178,37.9
2019-02-04,2200,29.3
2019-02-04,2202,28.8
2019-02-04,2138,15.2
2019-02-04,2135,33.9
2019-02-04,2136,40.7
2019-02-04,2150,11.3
2019-02-04,2125,20.8
2019-02-04,2130,24.9
2019-02-04,2128,23.9
2019-02-04,2126,13.7
2019-02-04,2181,27.8
2019-02-04,2165,26.1
2019-02-04,2160,12.7
2019-02-04,2164,39
2019-02-04,2166,15.6
2019-02-04,2127,19.2
2019-02-04,2155,14.9
2019-02-04,2140,23.7
2019-02-04,2129,27.5
2019-02-04,2133,20.1
2019-02-04,2134,6.9
2019-02-04,2056,40.5
2019-02-04,2137,34.6
2019-02-04,2157,27.9
2019-02-04,2132,6.7
2019-02-04,2159,4.6
2019-02-04,2154,10.3
2019-02-04,2158,8.8
2019-02-04,2163,19.9
2019-02-04,2139,14.8
2019-02-04,2018,3.4
2019-02-04,2179,35.3
2019-02-04,2115,11.2
2019-02-04,2026,10.8
