Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-10-19,2057,14.8
2019-10-19,2091,21.2
2019-10-19,2085,34.1
2019-10-19,2084,24.9
2019-10-19,2215,1.1
2019-10-19,2189,2.5
2019-10-19,2187,4.2
2019-10-19,2191,0.3
2019-10-19,2218,0.0
2019-10-19,2149,0.0
2019-10-19,2197,7.7
2019-10-19,2173,27.3
2019-10-19,2068,32.4
2019-10-19,2092,22.7
2019-10-19,2094,36.3
2019-10-19,2093,16.3
2019-10-19,2005,60
2019-10-19,2002,10.3
2019-10-19,2032,49.4
2019-10-19,2086,27.5
2019-10-19,2117,28.1
2019-10-19,2121,27.2
2019-10-19,2180,20.0
2019-10-19,2119,28.3
2019-10-19,2118,27.0
2019-10-19,2001,39.5
2019-10-19,2145,3.6
2019-10-19,2141,0.3
2019-10-19,2020,22.4
2019-10-19,2072,28.0
2019-10-19,2075,21.6
2019-10-19,2106,14.5
2019-10-19,2105,6.4
2019-10-19,2178,23.4
2019-10-19,2200,13.7
2019-10-19,2202,14.8
2019-10-19,2138,2.5
2019-10-19,2135,25.1
2019-10-19,2136,36.0
2019-10-19,2150,8.8
2019-10-19,2125,2.7
2019-10-19,2130,3.4
2019-10-19,2128,5.1
2019-10-19,2126,4.4
2019-10-19,2181,24.2
2019-10-19,2165,14.9
2019-10-19,2160,11.1
2019-10-19,2164,50
2019-10-19,2166,3.4
2019-10-19,2127,4.2
2019-10-19,2155,4.2
2019-10-19,2140,5.7
2019-10-19,2129,4.6
2019-10-19,2133,22.9
2019-10-19,2134,1.4
2019-10-19,2056,20.4
2019-10-19,2137,10.3
2019-10-19,2157,2.9
2019-10-19,2132,0.5
2019-10-19,2159,0.0
2019-10-19,2154,1.6
2019-10-19,2158,0.4
2019-10-19,2163,11.0
2019-10-19,2139,5.5
2019-10-19,2018,5.5
2019-10-19,2179,16.1
2019-10-19,2115,12.6
2019-10-19,2026,5.5
