Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2019-05-19,2057,20.0
2019-05-19,2091,38.0
2019-05-19,2085,40.1
2019-05-19,2084,43.3
2019-05-19,2215,15.9
2019-05-19,2189,12.1
2019-05-19,2187,12.1
2019-05-19,2191,8.6
2019-05-19,2218,8.5
2019-05-19,2149,3.3
2019-05-19,2197,19.9
2019-05-19,2173,0.0
2019-05-19,2068,29.8
2019-05-19,2092,22.8
2019-05-19,2094,40.2
2019-05-19,2093,29.3
2019-05-19,2005,72
2019-05-19,2002,13.9
2019-05-19,2032,57.3
2019-05-19,2086,34.7
2019-05-19,2117,36.4
2019-05-19,2121,33.2
2019-05-19,2180,9.5
2019-05-19,2119,34.1
2019-05-19,2118,29.6
2019-05-19,2001,32.0
2019-05-19,2145,19.6
2019-05-19,2141,15.5
2019-05-19,2020,35.7
2019-05-19,2072,30.2
2019-05-19,2075,31.3
2019-05-19,2106,9.3
2019-05-19,2105,6.4
2019-05-19,2178,39.1
2019-05-19,2200,39.4
2019-05-19,2202,37.1
2019-05-19,2138,9.2
2019-05-19,2135,16.5
2019-05-19,2136,40.9
2019-05-19,2150,18.1
2019-05-19,2125,12.0
2019-05-19,2130,13.5
2019-05-19,2128,12.6
2019-05-19,2126,10.7
2019-05-19,2181,22.6
2019-05-19,2165,13.6
2019-05-19,2160,13.0
2019-05-19,2164,51
2019-05-19,2166,15.5
2019-05-19,2127,7.3
2019-05-19,2155,6.6
2019-05-19,2140,16.8
2019-05-19,2129,12.0
2019-05-19,2133,27.5
2019-05-19,2134,9.1
2019-05-19,2056,33.0
2019-05-19,2137,18.2
2019-05-19,2157,10.7
2019-05-19,2132,0.6
2019-05-19,2159,5.3
2019-05-19,2154,6.5
2019-05-19,2158,2.5
2019-05-19,2163,14.8
2019-05-19,2139,18.8
2019-05-19,2018,9.1
2019-05-19,2179,26.5
2019-05-19,2115,8.5
2019-05-19,2026,8.0
