Date,Station Id,Soil Moisture Percent -2in (pct) Mean of Hourly Values
2018-04-11,2057,25.5
2018-04-11,2091,40.4
2018-04-11,2085,37.8
2018-04-11,2084,40.1
2018-04-11,2215,18.5
2018-04-11,2189,9.4
2018-04-11,2187,8.8
2018-04-11,2191,8.5
2018-04-11,2218,17.7
2018-04-11,2149,7.6
2018-04-11,2197,19.6
2018-04-11,2173,33.6
2018-04-11,2068,30.0
2018-04-11,2092,21.9
2018-04-11,2094,32.1
2018-04-11,2093,18.6
2018-04-11,2005,49
2018-04-11,2002,5.4
2018-04-11,2032,47.1
2018-04-11,2086,30.0
2018-04-11,2117,24.1
2018-04-11,2121,33.5
2018-04-11,2180,14.2
2018-04-11,2119,37.2
2018-04-11,2118,19.6
2018-04-11,2001,32.7
2018-04-11,2145,9.3
2018-04-11,2141,9.1
2018-04-11,2020,15.5
2018-04-11,2072,40.2
2018-04-11,2075,35.6
2018-04-11,2106,5.6
2018-04-11,2105,7.1
2018-04-11,2178,34.1
2018-04-11,2200,15.7
2018-04-11,2202,13.1
2018-04-11,2138,3.9
2018-04-11,2135,34.1
2018-04-11,2136,37.7
2018-04-11,2150,25.4
2018-04-11,2125,9.7
2018-04-11,2130,15.7
2018-04-11,2128,12.8
2018-04-11,2126,10.6
2018-04-11,2181,23.5
2018-04-11,2165,24.1
2018-04-11,2160,16.4
2018-04-11,2164,67
2018-04-11,2166,9.3
2018-04-11,2127,8.3
2018-04-11,2155,20.2
2018-04-11,2140,18.2
2018-04-11,2129,21.7
2018-04-11,2133,23.5
2018-04-11,2134,11.2
2018-04-11,2056,46.4
2018-04-11,2137,21.4
2018-04-11,2157,11.4
2018-04-11,2132,2.7
2018-04-11,2159,4.6
2018-04-11,2154,11.7
2018-04-11,2158,2.3
2018-04-11,2163,18.3
2018-04-11,2139,20.4
2018-04-11,2018,9.4
2018-04-11,2179,20.9
2018-04-11,2115,4.4
2018-04-11,2026,4.3
